category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0046658	0.0363679444190025	0.99496598490786	3	10	anchored component of plasma membrane	CC	1	1
GO:0005975	0.0371440330815327	0.983851204994268	11	80	carbohydrate metabolic process	BP	1	1
GO:0008270	0.0416560793279742	0.97358686243278	32	316	zinc ion binding	MF	1	1
GO:0006816	0.0433467429415593	0.996838308339759	2	5	calcium ion transport	BP	1	1
GO:0004620	0.0473673270465492	0.996369011270445	2	5	phospholipase activity	MF	1	1
GO:0019878	0.0479352456201633	0.996300777445386	2	5	lysine biosynthetic process via aminoadipic acid	BP	1	1
GO:0036177	0.0496145837319966	0.988695791465293	4	19	filamentous growth of a population of unicellular organisms in response to pH	BP	1	1
GO:0042710	0.0502171335003974	0.996021838829084	2	5	biofilm formation	BP	1	1
GO:0006751	0.0506652121646897	0.995966173558309	2	5	glutathione catabolic process	BP	1	1
GO:0019829	0.0571568622833382	0.989803771915788	3	14	cation-transporting ATPase activity	MF	1	1
GO:0005576	0.0577964731478238	0.971861897022694	12	95	extracellular region	CC	1	1
GO:0071260	0.060324452332721	0.99426265680229	2	6	cellular response to mechanical stimulus	BP	1	1
GO:0004134	0.0606965857887757	1	1	1	4-alpha-glucanotransferase activity	MF	1	1
GO:0004135	0.0606965857887757	1	1	1	amylo-alpha-1,6-glucosidase activity	MF	1	1
GO:0005980	0.0606965857887757	1	1	1	glycogen catabolic process	BP	1	1
GO:0015673	0.0643925729481344	1	1	1	silver ion transport	BP	1	1
GO:0015691	0.0643925729481344	1	1	1	cadmium ion transport	BP	1	1
GO:0043682	0.0643925729481344	1	1	1	copper-transporting ATPase activity	MF	1	1
GO:0004736	0.0655814899609075	1	1	1	pyruvate carboxylase activity	MF	1	1
GO:0009374	0.0655814899609075	1	1	1	biotin binding	MF	1	1
GO:0008942	0.0667554268619906	1	1	1	nitrite reductase [NAD(P)H] activity	MF	1	1
GO:0042128	0.0667554268619906	1	1	1	nitrate assimilation	BP	1	1
GO:0045722	0.0671741477768372	1	1	1	positive regulation of gluconeogenesis	BP	1	1
GO:0071467	0.0685968466199571	0.982363190777807	4	21	cellular response to pH	BP	1	1
GO:0010768	0.0692010879579814	1	1	1	negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage	BP	1	1
GO:1990023	0.0696923898317672	1	1	1	mitotic spindle midzone	CC	1	1
GO:1900191	0.0699712734773778	1	1	1	negative regulation of single-species biofilm formation	BP	1	1
GO:0032258	0.0700840691222617	1	1	1	protein localization by the Cvt pathway	BP	1	1
GO:0030906	0.0706202541481157	1	1	1	retromer, cargo-selective complex	CC	1	1
GO:0010508	0.0706591904808584	1	1	1	positive regulation of autophagy	BP	1	1
GO:0003991	0.0711734624832732	1	1	1	acetylglutamate kinase activity	MF	1	1
GO:0034775	0.0726597080178683	1	1	1	glutathione transmembrane transport	BP	1	1
GO:0098609	0.0729495580000611	0.992264879165678	2	6	cell-cell adhesion	BP	1	1
GO:0019660	0.0736915078855808	1	1	1	glycolytic fermentation	BP	1	1
GO:0038023	0.0736915078855808	1	1	1	signaling receptor activity	MF	1	1
GO:0051594	0.0736915078855808	1	1	1	detection of glucose	BP	1	1
GO:0019346	0.073708432484133	0.992137615044576	2	6	transsulfuration	BP	1	1
GO:0015840	0.073779447779339	1	1	1	urea transport	BP	1	1
GO:0006688	0.074282012407925	1	1	1	glycosphingolipid biosynthetic process	BP	1	1
GO:0000754	0.0743902307052879	1	1	1	adaptation of signaling pathway by response to pheromone involved in conjugation with cellular fusion	BP	1	1
GO:0006885	0.0749855207388603	1	1	1	regulation of pH	BP	1	1
GO:0009166	0.075634157541999	1	1	1	nucleotide catabolic process	BP	1	1
GO:0004114	0.0761628749271584	1	1	1	3',5'-cyclic-nucleotide phosphodiesterase activity	MF	1	1
GO:0022604	0.0761628749271584	1	1	1	regulation of cell morphogenesis	BP	1	1
GO:0004563	0.0767094917594825	1	1	1	beta-N-acetylhexosaminidase activity	MF	1	1
GO:0008793	0.0768655014595264	1	1	1	aromatic-amino-acid:2-oxoglutarate aminotransferase activity	MF	1	1
GO:0019477	0.0768655014595264	1	1	1	L-lysine catabolic process	BP	1	1
GO:0006089	0.0771125090224423	1	1	1	lactate metabolic process	BP	1	1
GO:0044410	0.0771125090224423	1	1	1	entry into host through natural portals	BP	1	1
GO:0052002	0.0771125090224423	1	1	1	metabolism by symbiont of substance in host	BP	1	1
GO:0004339	0.0772071261861283	1	1	1	glucan 1,4-alpha-glucosidase activity	MF	1	1
GO:0005976	0.0772071261861283	1	1	1	polysaccharide metabolic process	BP	1	1
GO:0051453	0.0774184608491885	1	1	1	regulation of intracellular pH	BP	1	1
GO:0048543	0.0774300574390677	1	1	1	phytochrome chromophore biosynthetic process	BP	1	1
GO:0098703	0.0774300574390677	1	1	1	calcium ion import across plasma membrane	BP	1	1
GO:0015572	0.0775195577762349	1	1	1	N-acetylglucosamine transmembrane transporter activity	MF	1	1
GO:0015764	0.0775195577762349	1	1	1	N-acetylglucosamine transport	BP	1	1
GO:0009266	0.0776816919669373	1	1	1	response to temperature stimulus	BP	1	1
GO:0004029	0.077691104593904	1	1	1	aldehyde dehydrogenase (NAD) activity	MF	1	1
GO:0004056	0.0779843862429894	1	1	1	argininosuccinate lyase activity	MF	1	1
GO:0042450	0.0779843862429894	1	1	1	arginine biosynthetic process via ornithine	BP	1	1
GO:0004015	0.0781518874129433	1	1	1	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	MF	1	1
GO:0004557	0.0782266311660747	1	1	1	alpha-galactosidase activity	MF	1	1
GO:0004055	0.0782302736421817	1	1	1	argininosuccinate synthase activity	MF	1	1
GO:0004358	0.0782543561914824	1	1	1	glutamate N-acetyltransferase activity	MF	1	1
GO:0004121	0.0782700894304334	1	1	1	cystathionine beta-lyase activity	MF	1	1
GO:0071266	0.0782700894304334	1	1	1	'de novo' L-methionine biosynthetic process	BP	1	1
GO:0033897	0.0782730939451776	1	1	1	ribonuclease T2 activity	MF	1	1
GO:0004325	0.0783080507047468	1	1	1	ferrochelatase activity	MF	1	1
GO:0004754	0.0783483139180939	1	1	1	saccharopine dehydrogenase (NAD+, L-lysine-forming) activity	MF	1	1
GO:0004048	0.0783499402336117	1	1	1	anthranilate phosphoribosyltransferase activity	MF	1	1
GO:0071578	0.0783575663834295	1	1	1	zinc ion import across plasma membrane	BP	1	1
GO:0004037	0.0783821203936654	1	1	1	allantoicase activity	MF	1	1
GO:0009438	0.0783859165373228	1	1	1	methylglyoxal metabolic process	BP	1	1
GO:0016889	0.0783872745174592	1	1	1	endodeoxyribonuclease activity, producing 3'-phosphomonoesters	MF	1	1
GO:0000709	0.0783902936821296	1	1	1	meiotic joint molecule formation	BP	1	1
GO:0019912	0.0783936897661943	1	1	1	cyclin-dependent protein kinase activating kinase activity	MF	1	1
GO:0019615	0.0783941020934257	1	1	1	catechol catabolic process, ortho-cleavage	BP	1	1
GO:0006077	0.0784004495429141	1	1	1	(1->6)-beta-D-glucan metabolic process	BP	1	1
GO:0097237	0.0784004495429141	1	1	1	cellular response to toxic substance	BP	1	1
GO:0006990	0.0784004506593474	1	1	1	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	BP	1	1
GO:0070250	0.0784004518591321	1	1	1	mating projection membrane	CC	1	1
GO:0006970	0.07840045540561	1	1	1	response to osmotic stress	BP	1	1
GO:0004141	0.0784004573199551	1	1	1	dethiobiotin synthase activity	MF	1	1
GO:0000815	0.0784004623986232	1	1	1	ESCRT III complex	CC	1	1
GO:0004424	0.0784004639846456	1	1	1	imidazoleglycerol-phosphate dehydratase activity	MF	1	1
GO:0007038	0.0784004650886316	1	1	1	endocytosed protein transport to vacuole	BP	1	1
GO:0000334	0.0784005047099281	1	1	1	3-hydroxyanthranilate 3,4-dioxygenase activity	MF	1	1
GO:0005215	0.0828017523804035	0.972795551364081	5	31	transporter activity	MF	1	1
GO:0007186	0.0973646338628808	0.987162832595943	2	7	G protein-coupled receptor signaling pathway	BP	1	1
GO:0050661	0.10664968599405	0.967593313329218	4	24	NADP binding	MF	1	1
GO:0043666	0.110227773253663	0.983816080357708	2	8	regulation of phosphoprotein phosphatase activity	BP	1	1
GO:0000148	0.110933869029143	0.99675083874956	1	2	1,3-beta-D-glucan synthase complex	CC	1	1
GO:0003843	0.110933869029143	0.99675083874956	1	2	1,3-beta-D-glucan synthase activity	MF	1	1
GO:0030001	0.111587620488434	0.973077206439653	3	16	metal ion transport	BP	1	1
GO:0071244	0.114590862196107	0.982782326801224	2	8	cellular response to carbon dioxide	BP	1	1
GO:0006812	0.114779359412667	0.963823432298052	4	27	cation transport	BP	1	1
GO:0008236	0.11628054078317	0.982375160795403	2	8	serine-type peptidase activity	MF	1	1
GO:0004075	0.119027209854618	0.996242775178917	1	2	biotin carboxylase activity	MF	1	1
GO:0004499	0.122543197225539	0.980833027083164	2	8	N,N-dimethylaniline monooxygenase activity	MF	1	1
GO:0044406	0.129555801955962	0.957475650205227	4	26	adhesion of symbiont to host	BP	1	1
GO:0004555	0.133218955089772	0.995256203444785	1	2	alpha,alpha-trehalase activity	MF	1	1
GO:0004748	0.136742152969675	0.994992117467086	1	2	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	MF	1	1
GO:0071311	0.13812839746377	0.994886096969523	1	2	cellular response to acetate	BP	1	1
GO:0015385	0.139230707598892	0.994800937335952	1	2	sodium:proton antiporter activity	MF	1	1
GO:0000188	0.140994496122578	0.994663096105112	1	2	inactivation of MAPK activity	BP	1	1
GO:0035335	0.140994496122578	0.994663096105112	1	2	peptidyl-tyrosine dephosphorylation	BP	1	1
GO:0009749	0.142716295650193	0.994526657114743	1	2	response to glucose	BP	1	1
GO:0003942	0.143969636625871	0.994426168911688	1	2	N-acetyl-gamma-glutamyl-phosphate reductase activity	MF	1	1
GO:0003987	0.144209917336725	0.994406791199256	1	2	acetate-CoA ligase activity	MF	1	1
GO:0016208	0.144209917336725	0.994406791199256	1	2	AMP binding	MF	1	1
GO:0019427	0.144209917336725	0.994406791199256	1	2	acetyl-CoA biosynthetic process from acetate	BP	1	1
GO:0015606	0.145514079427613	0.994300980875975	1	2	spermidine transmembrane transporter activity	MF	1	1
GO:0070135	0.146307205032021	0.99423610750869	1	2	beta-1,2-oligomannoside metabolic process	BP	1	1
GO:0042938	0.146391026279891	0.994229228162113	1	2	dipeptide transport	BP	1	1
GO:0071916	0.146391026279891	0.994229228162113	1	2	dipeptide transmembrane transporter activity	MF	1	1
GO:0001765	0.14664072966311	0.994208708268458	1	2	membrane raft assembly	BP	1	1
GO:0007009	0.147003036129714	0.994178864852813	1	2	plasma membrane organization	BP	1	1
GO:0003852	0.147333197108107	0.994151596932245	1	2	2-isopropylmalate synthase activity	MF	1	1
GO:0004725	0.147344970474263	0.973584619046522	2	9	protein tyrosine phosphatase activity	MF	1	1
GO:0035825	0.148411131121772	0.994062089781753	1	2	homologous recombination	BP	1	1
GO:1900240	0.148610188678715	0.994045480270546	1	2	negative regulation of phenotypic switching	BP	1	1
GO:0009074	0.149006168868239	0.9940123646021	1	2	aromatic amino acid family catabolic process	BP	1	1
GO:0047536	0.149006168868239	0.9940123646021	1	2	2-aminoadipate transaminase activity	MF	1	1
GO:0000122	0.149255480582323	0.958440149034128	3	18	negative regulation of transcription by RNA polymerase II	BP	1	1
GO:0004026	0.149604535427064	0.993962134462688	1	2	alcohol O-acetyltransferase activity	MF	1	1
GO:0006066	0.149604535427064	0.993962134462688	1	2	alcohol metabolic process	BP	1	1
GO:0030896	0.149659124085297	0.993957540665989	1	2	checkpoint clamp complex	CC	1	1
GO:0004707	0.149955811149157	0.993932540433017	1	2	MAP kinase activity	MF	1	1
GO:0009086	0.149959578581828	0.972824571110098	2	9	methionine biosynthetic process	BP	1	1
GO:0001664	0.1501609429409	0.993915222328775	1	2	G protein-coupled receptor binding	MF	1	1
GO:0007189	0.1501609429409	0.993915222328775	1	2	adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP	1	1
GO:0019001	0.1501609429409	0.993915222328775	1	2	guanyl nucleotide binding	MF	1	1
GO:0031683	0.1501609429409	0.993915222328775	1	2	G-protein beta/gamma-subunit complex binding	MF	1	1
GO:0006057	0.150262382526397	0.993906648468726	1	2	mannoprotein biosynthetic process	BP	1	1
GO:0043710	0.150262382526397	0.993906648468726	1	2	cell adhesion involved in multi-species biofilm formation	BP	1	1
GO:0006525	0.1502792841501	0.993905219275858	1	2	arginine metabolic process	BP	1	1
GO:0006564	0.150577924541965	0.993879936394062	1	2	L-serine biosynthetic process	BP	1	1
GO:0004662	0.15058000340113	0.993879760198886	1	2	CAAX-protein geranylgeranyltransferase activity	MF	1	1
GO:0018344	0.15058000340113	0.993879760198886	1	2	protein geranylgeranylation	BP	1	1
GO:0008318	0.150604835770772	0.993877655301046	1	2	protein prenyltransferase activity	MF	1	1
GO:0018342	0.150604835770772	0.993877655301046	1	2	protein prenylation	BP	1	1
GO:0005385	0.150619866185713	0.993876381067984	1	2	zinc ion transmembrane transporter activity	MF	1	1
GO:0071577	0.150619866185713	0.993876381067984	1	2	zinc ion transmembrane transport	BP	1	1
GO:0000794	0.150637809867892	0.993874859668505	1	2	condensed nuclear chromosome	CC	1	1
GO:0019915	0.150639548028742	0.993874712283342	1	2	lipid storage	BP	1	1
GO:0008094	0.150639750896104	0.993874695081334	1	2	DNA-dependent ATPase activity	MF	1	1
GO:0009712	0.150654182074982	0.993873471331488	1	2	catechol-containing compound metabolic process	BP	1	1
GO:0018576	0.150654182074982	0.993873471331488	1	2	catechol 1,2-dioxygenase activity	MF	1	1
GO:0042819	0.150672409533781	0.993871925471215	1	2	vitamin B6 biosynthetic process	BP	1	1
GO:0042823	0.150672409533781	0.993871925471215	1	2	pyridoxal phosphate biosynthetic process	BP	1	1
GO:0006520	0.151943205478078	0.957347082278827	3	18	cellular amino acid metabolic process	BP	1	1
GO:0016829	0.152633006582119	0.972038282230862	2	9	lyase activity	MF	1	1
GO:0006913	0.156169846337141	0.955608386791674	3	18	nucleocytoplasmic transport	BP	1	1
GO:0051287	0.15756991017226	0.955027145802942	3	18	NAD binding	MF	1	1
GO:0016311	0.168846537343034	0.96645701810757	2	10	dephosphorylation	BP	1	1
GO:0004806	0.173388011416182	0.964980894566599	2	10	triglyceride lipase activity	MF	1	1
GO:0004190	0.178863479102932	0.96316593864836	2	10	aspartic-type endopeptidase activity	MF	1	1
GO:0006075	0.180663195439937	0.988180333020853	1	3	(1->3)-beta-D-glucan biosynthetic process	BP	1	1
GO:0016616	0.183291010315985	0.930922924085604	4	29	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	MF	1	1
GO:0016743	0.196114091173555	0.985960303906062	1	3	carboxyl- or carbamoyltransferase activity	MF	1	1
GO:0005247	0.197403077403349	0.985765575603151	1	3	voltage-gated chloride channel activity	MF	1	1
GO:0006078	0.197798946944224	0.955964620928095	2	11	(1->6)-beta-D-glucan biosynthetic process	BP	1	1
GO:0016791	0.19805446105007	0.936473088900031	3	20	phosphatase activity	MF	1	1
GO:0005978	0.198139894053542	0.985653598905694	1	3	glycogen biosynthetic process	BP	1	1
GO:0046873	0.198419440925831	0.955738569709397	2	11	metal ion transmembrane transporter activity	MF	1	1
GO:0005993	0.199089593118732	0.985508554779192	1	3	trehalose catabolic process	BP	1	1
GO:0034976	0.203839599005207	0.984770975602123	1	3	response to endoplasmic reticulum stress	BP	1	1
GO:0006865	0.204744709959525	0.95340606321184	2	11	amino acid transport	BP	1	1
GO:0031505	0.204938574090474	0.884199579565856	9	87	fungal-type cell wall organization	BP	1	1
GO:0030968	0.206116720107475	0.984410185007065	1	3	endoplasmic reticulum unfolded protein response	BP	1	1
GO:0043618	0.20700075760153	0.984268853709815	1	3	regulation of transcription from RNA polymerase II promoter in response to stress	BP	1	1
GO:0051537	0.20739952772296	0.984204870571582	1	3	2 iron, 2 sulfur cluster binding	MF	1	1
GO:0000150	0.208701837526003	0.983994908726456	1	3	recombinase activity	MF	1	1
GO:0006006	0.210163958922037	0.983757345270491	1	3	glucose metabolic process	BP	1	1
GO:0006995	0.210705913215062	0.983668794915293	1	3	cellular response to nitrogen starvation	BP	1	1
GO:0015848	0.211052479662729	0.983612028791165	1	3	spermidine transport	BP	1	1
GO:1900438	0.2114985267378	0.983538806900268	1	3	negative regulation of filamentous growth of a population of unicellular organisms in response to chemical stimulus	BP	1	1
GO:0036374	0.211692488762405	0.983506909961255	1	3	glutathione hydrolase activity	MF	1	1
GO:0036176	0.213795716446537	0.983158827006259	1	3	response to neutral pH	BP	1	1
GO:0055074	0.213977265864035	0.983128590817754	1	3	calcium ion homeostasis	BP	1	1
GO:0017176	0.214363274349161	0.983064202515857	1	3	phosphatidylinositol N-acetylglucosaminyltransferase activity	MF	1	1
GO:0000256	0.214742877069474	0.983000749428259	1	3	allantoin catabolic process	BP	1	1
GO:0019354	0.215138118214822	0.982934541715378	1	3	siroheme biosynthetic process	BP	1	1
GO:0043115	0.215138118214822	0.982934541715378	1	3	precorrin-2 dehydrogenase activity	MF	1	1
GO:0004112	0.215316588883311	0.982904598681688	1	3	cyclic-nucleotide phosphodiesterase activity	MF	1	1
GO:0042546	0.215704677968198	0.982839385754135	1	3	cell wall biogenesis	BP	1	1
GO:0006783	0.215799932905813	0.982823358335493	1	3	heme biosynthetic process	BP	1	1
GO:0006032	0.215819068784644	0.982820137561679	1	3	chitin catabolic process	BP	1	1
GO:0008061	0.215819068784644	0.982820137561679	1	3	chitin binding	MF	1	1
GO:0000162	0.216548177307139	0.982697169820192	1	3	tryptophan biosynthetic process	BP	1	1
GO:0007160	0.216905066289284	0.982636800339318	1	3	cell-matrix adhesion	BP	1	1
GO:0030060	0.217253498317394	0.982577748182562	1	3	L-malate dehydrogenase activity	MF	1	1
GO:0007131	0.217262352273069	0.982576246158939	1	3	reciprocal meiotic recombination	BP	1	1
GO:0015031	0.22349077384694	0.897315645746509	5	42	protein transport	BP	1	1
GO:0050660	0.236399058224486	0.900708559164062	4	33	flavin adenine dinucleotide binding	MF	1	1
GO:0004100	0.244197379854877	0.975068717399126	1	4	chitin synthase activity	MF	1	1
GO:0008237	0.248348738914247	0.934601401788994	2	13	metallopeptidase activity	MF	1	1
GO:0042147	0.24906172795368	0.974001225355534	1	4	retrograde transport, endosome to Golgi	BP	1	1
GO:0006031	0.251386614862719	0.97348209126786	1	4	chitin biosynthetic process	BP	1	1
GO:0006821	0.25164393968724	0.973424275509021	1	4	chloride transport	BP	1	1
GO:0008272	0.254305851364357	0.972822014660447	1	4	sulfate transport	BP	1	1
GO:0015116	0.254305851364357	0.972822014660447	1	4	sulfate transmembrane transporter activity	MF	1	1
GO:0006874	0.256009260263983	0.972432603746848	1	4	cellular calcium ion homeostasis	BP	1	1
GO:0043169	0.258866005175206	0.97177247415403	1	4	cation binding	MF	1	1
GO:0048869	0.263265794488139	0.970738395784047	1	4	cellular developmental process	BP	1	1
GO:0016998	0.264020308844238	0.970558935631132	1	4	cell wall macromolecule catabolic process	BP	1	1
GO:0070417	0.26618152516317	0.970041432070202	1	4	cellular response to cold	BP	1	1
GO:0006402	0.266301276528958	0.970012607290791	1	4	mRNA catabolic process	BP	1	1
GO:0006094	0.266582641122234	0.969944819172522	1	4	gluconeogenesis	BP	1	1
GO:0003995	0.268688621167301	0.969434658840148	1	4	acyl-CoA dehydrogenase activity	MF	1	1
GO:0006950	0.269128151492284	0.925252732452444	2	13	response to stress	BP	1	1
GO:0003700	0.269314682680644	0.849194631061569	7	69	DNA-binding transcription factor activity	MF	1	1
GO:0000082	0.270759453206593	0.968928227666502	1	4	G1/S transition of mitotic cell cycle	BP	1	1
GO:0009098	0.271364092031814	0.968779463134993	1	4	leucine biosynthetic process	BP	1	1
GO:0015914	0.271504934503033	0.966834460959193	1	5	phospholipid transport	BP	1	1
GO:0140326	0.271504934503033	0.966834460959193	1	5	NA	NA	1	1
GO:0006486	0.271885101921243	0.896747641787136	3	24	protein glycosylation	BP	1	1
GO:0003714	0.272171228873762	0.968580242858886	1	4	transcription corepressor activity	MF	1	1
GO:0006749	0.272864434753255	0.968408564591858	1	4	glutathione metabolic process	BP	1	1
GO:0060237	0.272937720743718	0.968390383409374	1	4	regulation of fungal-type cell wall organization	BP	1	1
GO:0071949	0.273729214667425	0.968193643726352	1	4	FAD binding	MF	1	1
GO:0055088	0.274141592228788	0.968090863066024	1	4	lipid homeostasis	BP	1	1
GO:0071468	0.275008445861538	0.967874189698289	1	4	cellular response to acidic pH	BP	1	1
GO:0006108	0.276532183256503	0.967491287625735	1	4	malate metabolic process	BP	1	1
GO:0030682	0.27666048584443	0.967458927523648	1	4	evasion or tolerance of host defense response	BP	1	1
GO:0030287	0.27673467246691	0.967440207965867	1	4	cell wall-bounded periplasmic space	CC	1	1
GO:1903561	0.276936752455439	0.851804129023958	6	58	extracellular vesicle	CC	1	1
GO:0004568	0.277161872822124	0.967332292046082	1	4	chitinase activity	MF	1	1
GO:0070403	0.277225242344227	0.967316266698356	1	4	NAD+ binding	MF	1	1
GO:0005509	0.277765395377131	0.893085633866221	3	25	calcium ion binding	MF	1	1
GO:0045329	0.277784095026823	0.967174744658332	1	4	carnitine biosynthetic process	BP	1	1
GO:0034614	0.277868871037573	0.967153245599794	1	4	cellular response to reactive oxygen species	BP	1	1
GO:0006915	0.278064836521341	0.967103518146351	1	4	apoptotic process	BP	1	1
GO:0016126	0.278070514487093	0.967102076683737	1	4	sterol biosynthetic process	BP	1	1
GO:0008677	0.278610315685695	0.966964871981766	1	4	2-dehydropantoate 2-reductase activity	MF	1	1
GO:0016702	0.278686639154705	0.966945445901766	1	4	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	MF	1	1
GO:0008199	0.278686682891144	0.966945434767955	1	4	ferric iron binding	MF	1	1
GO:0010181	0.281158653414315	0.891396809404317	3	24	FMN binding	MF	1	1
GO:0003333	0.291375357239211	0.913970073621804	2	14	amino acid transmembrane transport	BP	1	1
GO:0015171	0.291375357239211	0.913970073621804	2	14	amino acid transmembrane transporter activity	MF	1	1
GO:0042578	0.308725845148297	0.956299293710289	1	5	phosphoric ester hydrolase activity	MF	1	1
GO:0015074	0.311614498249894	0.953742048911495	1	6	DNA integration	BP	1	1
GO:0070785	0.311806011004275	0.95535178276789	1	5	negative regulation of growth of unicellular organism as a thread of attached cells	BP	1	1
GO:0006814	0.314673357510196	0.95445908076992	1	5	sodium ion transport	BP	1	1
GO:0006825	0.315669135536419	0.95414664749005	1	5	copper ion transport	BP	1	1
