category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0070476	0.0317927099899046	1	1	1	rRNA (guanine-N7)-methylation	BP	1	1
GO:0030688	0.0318539789872592	1	1	1	preribosome, small subunit precursor	CC	1	1
GO:0008193	0.031914274348865	1	1	1	tRNA guanylyltransferase activity	MF	1	1
GO:0052164	0.033309505458431	1	1	1	modulation by symbiont of defense-related host reactive oxygen species production	BP	1	1
GO:0071451	0.033309505458431	1	1	1	cellular response to superoxide	BP	1	1
GO:0008686	0.0333266054389232	1	1	1	3,4-dihydroxy-2-butanone-4-phosphate synthase activity	MF	1	1
GO:0009267	0.0336484302140864	0.98862178569546	7	177	cellular response to starvation	BP	1	1
GO:0000906	0.0338721139167123	1	1	1	6,7-dimethyl-8-ribityllumazine synthase activity	MF	1	1
GO:0009349	0.0338721139167123	1	1	1	riboflavin synthase complex	CC	1	1
GO:0006351	0.0342287426972139	0.992480881345978	4	92	transcription, DNA-templated	BP	1	1
GO:0006097	0.0401569159767788	0.999459108657221	1	3	glyoxylate cycle	BP	1	1
GO:1900442	0.0418958758198677	0.996041730951511	2	18	positive regulation of filamentous growth of a population of unicellular organisms in response to neutral pH	BP	1	1
GO:0031120	0.0441155405340928	0.999508264095204	1	2	snRNA pseudouridine synthesis	BP	1	1
GO:0015934	0.0457917913154335	0.995717388345734	2	11	large ribosomal subunit	CC	1	1
GO:0005666	0.0550767280636142	0.999229119692331	1	2	RNA polymerase III complex	CC	1	1
GO:0008198	0.0566591972896651	0.999183503136972	1	2	ferrous iron binding	MF	1	1
GO:0000154	0.0566703980710371	0.999183175448161	1	2	rRNA modification	BP	1	1
GO:0000179	0.0566703980710371	0.999183175448161	1	2	rRNA (adenine-N6,N6-)-dimethyltransferase activity	MF	1	1
GO:0008649	0.0566703980710371	0.999183175448161	1	2	rRNA methyltransferase activity	MF	1	1
GO:1900430	0.0637596957356987	0.992258939978748	2	23	positive regulation of filamentous growth of a population of unicellular organisms	BP	1	1
GO:0008168	0.0660778278167438	0.986482313971207	3	38	methyltransferase activity	MF	1	1
GO:0007265	0.0684575268862253	0.998211553635513	1	4	Ras protein signal transduction	BP	1	1
GO:0016274	0.0706282103200704	0.99830274479105	1	3	protein-arginine N-methyltransferase activity	MF	1	1
GO:0022857	0.0803036271091851	0.969593181543501	6	172	transmembrane transporter activity	MF	1	1
GO:0071216	0.0866289398903365	0.963759172648921	7	214	cellular response to biotic stimulus	BP	1	1
GO:0036180	0.0876097972361664	0.963238091175928	7	221	filamentous growth of a population of unicellular organisms in response to biotic stimulus	BP	1	1
GO:0036170	0.0926371657197874	0.963576120422886	6	181	filamentous growth of a population of unicellular organisms in response to starvation	BP	1	1
GO:1900445	0.114849684039114	0.979984674644555	2	39	positive regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus	BP	1	1
GO:0071244	0.13230276710781	0.992024835097401	1	8	cellular response to carbon dioxide	BP	1	1
GO:0019752	0.139040282684039	0.991339507186949	1	7	carboxylic acid metabolic process	BP	1	1
GO:0009987	0.153263067443388	0.989039784450087	1	9	cellular process	BP	1	1
GO:0060258	0.164047755567379	0.987572626798112	1	8	negative regulation of filamentous growth	BP	1	1
GO:0004527	0.164608690090279	0.987146162729483	1	10	exonuclease activity	MF	1	1
GO:0005777	0.164844918197995	0.986984841684506	1	11	peroxisome	CC	1	1
GO:0006865	0.167211438185447	0.986595276761669	1	11	amino acid transport	BP	1	1
GO:0004784	0.178517826943821	0.985858091682965	1	6	superoxide dismutase activity	MF	1	1
GO:0001522	0.184416328413634	0.983919768968405	1	9	pseudouridine synthesis	BP	1	1
GO:0019843	0.18496855733349	0.984773288642353	1	6	rRNA binding	MF	1	1
GO:0030036	0.186499467150104	0.983057597305898	1	12	actin cytoskeleton organization	BP	1	1
GO:0055085	0.190809329010054	0.902476839030238	7	277	transmembrane transport	BP	1	1
GO:0036244	0.199335581546877	0.951345675537737	2	46	cellular response to neutral pH	BP	1	1
GO:0003333	0.205472011357447	0.979019202864049	1	14	amino acid transmembrane transport	BP	1	1
GO:0015171	0.205472011357447	0.979019202864049	1	14	amino acid transmembrane transporter activity	MF	1	1
GO:0007154	0.210730854879667	0.977882397896538	1	14	cell communication	BP	1	1
GO:0035091	0.210730854879667	0.977882397896538	1	14	phosphatidylinositol binding	MF	1	1
GO:0000079	0.211077168435527	0.978440930603019	1	10	regulation of cyclin-dependent protein serine/threonine kinase activity	BP	1	1
GO:0005507	0.218045068269768	0.976528501348423	1	12	copper ion binding	MF	1	1
GO:0006801	0.228563662196259	0.975180568369768	1	8	superoxide metabolic process	BP	1	1
GO:0006413	0.239315011171892	0.971463125351529	1	12	translational initiation	BP	1	1
GO:0000166	0.240902928948656	0.883971160127678	5	218	nucleotide binding	MF	1	1
GO:0030447	0.257925043384111	0.845723274549027	9	390	filamentous growth	BP	1	1
GO:0036178	0.27292471599876	0.918217693868195	2	55	filamentous growth of a population of unicellular organisms in response to neutral pH	BP	1	1
GO:0003743	0.285862763253512	0.957939700455411	1	14	translation initiation factor activity	MF	1	1
GO:0046983	0.299393932213927	0.95357871195338	1	14	protein dimerization activity	MF	1	1
GO:0044114	0.307093382354997	0.95010795470458	1	19	development of symbiont in host	BP	1	1
GO:0004674	0.361048190497664	0.927854589900589	1	33	protein serine/threonine kinase activity	MF	1	1
GO:1900436	0.364549691180117	0.926860254402637	1	26	positive regulation of filamentous growth of a population of unicellular organisms in response to starvation	BP	1	1
GO:0008033	0.377404474819485	0.921939774808379	1	20	tRNA processing	BP	1	1
GO:0016021	0.381288145290758	0.753246297404371	8	347	integral component of membrane	CC	1	1
GO:0045454	0.426537916728077	0.897832165326044	1	20	cell redox homeostasis	BP	1	1
GO:0000287	0.482980808837029	0.863050526446587	1	31	magnesium ion binding	MF	1	1
GO:0005622	0.489757102089177	0.676336684491743	6	218	intracellular	CC	1	1
GO:0005525	0.546544488830734	0.728235621786336	2	78	GTP binding	MF	1	1
GO:0005524	0.564913836479284	0.602866155301493	6	444	ATP binding	MF	1	1
GO:0062040	0.61248082892719	0.665207051896287	2	71	fungal biofilm matrix	CC	1	1
GO:0007165	0.668375290628428	0.70388636926531	1	53	signal transduction	BP	1	1
GO:0000981	0.669795881531928	0.700648519574121	1	95	DNA-binding transcription factor activity, RNA polymerase II-specific	MF	1	1
GO:0007264	0.670769933025032	0.702279284192419	1	42	small GTPase mediated signal transduction	BP	1	1
GO:0009277	0.678291437912215	0.693178303002988	1	50	fungal-type cell wall	CC	1	1
GO:0003924	0.694340765826025	0.674655788627545	1	52	GTPase activity	MF	1	1
GO:0046872	0.702823206094238	0.663716970857945	1	66	metal ion binding	MF	1	1
GO:0034599	0.705344223234105	0.661206920147564	1	57	cellular response to oxidative stress	BP	1	1
GO:0016020	0.708717413851479	0.460750759523655	5	298	membrane	CC	1	1
GO:0015031	0.71936472801548	0.645359249056434	1	42	protein transport	BP	1	1
GO:0030445	0.721182824131867	0.642294739473493	1	49	yeast-form cell wall	CC	1	1
GO:0006810	0.73771777876653	0.618823074832765	1	87	transport	BP	1	1
GO:0005829	0.739011870541218	0.618601211404746	1	56	cytosol	CC	1	1
GO:0030446	0.740477298834443	0.616887810432073	1	53	hyphal cell wall	CC	1	1
GO:0044182	0.745946836628739	0.507021716866294	2	153	filamentous growth of a population of unicellular organisms	BP	1	1
GO:0003700	0.75261583276872	0.599329359110388	1	69	DNA-binding transcription factor activity	MF	1	1
GO:0042025	0.758900542078849	0.589244336845902	1	109	host cell nucleus	CC	1	1
GO:0044011	0.825823997189829	0.484644784840557	1	93	single-species biofilm formation on inanimate substrate	BP	1	1
GO:0008152	0.832882790270567	0.339019002906211	3	205	metabolic process	BP	1	1
GO:0009405	0.855139991647219	0.303921766791107	3	246	pathogenesis	BP	1	1
GO:0005634	0.861810108792366	0.292939591442795	3	289	nucleus	CC	1	1
GO:0003677	0.887415682276157	0.283755790237313	2	248	DNA binding	MF	1	1
GO:0006468	0.890158186936149	0.357587579467839	1	141	protein phosphorylation	BP	1	1
GO:0006412	0.903765769575339	0.253527335902204	2	117	translation	BP	1	1
GO:0005576	0.914122143225091	0.302548467426115	1	95	extracellular region	CC	1	1
GO:0008270	0.916328768911886	0.197749678482705	3	316	zinc ion binding	MF	1	1
GO:0003735	0.919454229662358	0.221350997992374	2	122	structural constituent of ribosome	MF	1	1
GO:0009986	0.927005263295988	0.26928878741476	1	113	cell surface	CC	1	1
GO:0006355	0.946331775774176	0.214643244265744	1	189	regulation of transcription, DNA-templated	BP	1	1
GO:0005737	0.972847142524262	0.128346468248613	1	157	cytoplasm	CC	1	1
GO:0055114	0.978394841941465	0.0648915070692176	3	301	oxidation-reduction process	BP	1	1
GO:0005886	0.982064879249237	0.0659578121050724	2	244	plasma membrane	CC	1	1
GO:0016491	0.985368872960998	0.0556891805047997	2	234	oxidoreductase activity	MF	1	1
GO:0003824	0.993176667387393	0.0291391982842767	2	319	catalytic activity	MF	1	1
GO:0016747	0.999999999999998	0.301529165978536	0	45	transferase activity, transferring acyl groups other than amino-acyl groups	MF	1	1
GO:0005783	1	0.599455069661436	0	21	endoplasmic reticulum	CC	1	1
GO:0000001	1	0.974331740229471	0	2	mitochondrion inheritance	BP	1	1
GO:0000002	1	0.926946468471916	0	4	mitochondrial genome maintenance	BP	1	1
GO:0000009	1	0.948428718926142	0	2	alpha-1,6-mannosyltransferase activity	MF	1	1
GO:0000011	1	0.895377896431966	0	8	vacuole inheritance	BP	1	1
GO:0000015	1	0.952867201647331	0	2	phosphopyruvate hydratase complex	CC	1	1
GO:0000023	1	0.987332421252205	0	1	maltose metabolic process	BP	1	1
GO:0000025	1	0.987332421252205	0	1	maltose catabolic process	BP	1	1
GO:0000026	1	0.898397877536237	0	5	alpha-1,2-mannosyltransferase activity	MF	1	1
GO:0000027	1	0.999058878673209	0	1	ribosomal large subunit assembly	BP	1	1
GO:0000028	1	0.986933205734396	0	1	ribosomal small subunit assembly	BP	1	1
GO:0000030	1	0.678089965503818	0	23	mannosyltransferase activity	MF	1	1
GO:0000031	1	0.932791089176931	0	3	mannosylphosphate transferase activity	MF	1	1
GO:0000032	1	0.773969242666952	0	12	cell wall mannoprotein biosynthetic process	BP	1	1
GO:0000038	1	0.969920580233154	0	1	very long-chain fatty acid metabolic process	BP	1	1
GO:0000045	1	0.966020519214584	0	1	autophagosome assembly	BP	1	1
GO:0000049	1	0.909365889227759	0	4	tRNA binding	MF	1	1
GO:0000062	1	0.940229636175659	0	2	fatty-acyl-CoA binding	MF	1	1
GO:0000070	1	0.830594049049827	0	8	mitotic sister chromatid segregation	BP	1	1
GO:0000075	1	0.986993418744029	0	2	cell cycle checkpoint	BP	1	1
GO:0000076	1	0.996240429363898	0	1	DNA replication checkpoint	BP	1	1
GO:0000077	1	0.866441454541973	0	8	DNA damage checkpoint	BP	1	1
GO:0000082	1	0.930336456719508	0	4	G1/S transition of mitotic cell cycle	BP	1	1
GO:0000083	1	0.980348352836153	0	3	regulation of transcription involved in G1/S transition of mitotic cell cycle	BP	1	1
GO:0000085	1	0.993451341380398	0	1	mitotic G2 phase	BP	1	1
GO:0000086	1	0.955173190946969	0	4	G2/M transition of mitotic cell cycle	BP	1	1
GO:0000087	1	0.958576761599133	0	2	mitotic M phase	BP	1	1
GO:0000089	1	0.98535041942685	0	1	mitotic metaphase	BP	1	1
GO:0000093	1	0.98535041942685	0	1	mitotic telophase	BP	1	1
GO:0000097	1	0.996637044850361	0	1	sulfur amino acid biosynthetic process	BP	1	1
GO:0000103	1	0.903296555749087	0	4	sulfate assimilation	BP	1	1
GO:0000104	1	0.954594955985139	0	2	succinate dehydrogenase activity	MF	1	1
GO:0000105	1	0.839387106707576	0	7	histidine biosynthetic process	BP	1	1
GO:0000107	1	0.984466793562183	0	1	imidazoleglycerol-phosphate synthase activity	MF	1	1
GO:0000122	1	0.715105186090067	0	18	negative regulation of transcription by RNA polymerase II	BP	1	1
GO:0000123	1	0.941528238483929	0	2	histone acetyltransferase complex	CC	1	1
GO:0000124	1	0.930718728325015	0	3	SAGA complex	CC	1	1
GO:0000128	1	0.900501044723909	0	7	flocculation	BP	1	1
GO:0000131	1	0.845148551709097	0	11	incipient cellular bud site	CC	1	1
GO:0000132	1	0.994293708092022	0	2	establishment of mitotic spindle orientation	BP	1	1
GO:0000139	1	0.961345572761226	0	3	Golgi membrane	CC	1	1
GO:0000142	1	0.95174776473937	0	6	cellular bud neck contractile ring	CC	1	1
GO:0000144	1	0.901803310056889	0	4	cellular bud neck septin ring	CC	1	1
GO:0000145	1	0.980279318103051	0	4	exocyst	CC	1	1
GO:0000147	1	0.99618829736502	0	1	actin cortical patch assembly	BP	1	1
GO:0000148	1	0.994714518502858	0	2	1,3-beta-D-glucan synthase complex	CC	1	1
GO:0000150	1	0.93854760102465	0	3	recombinase activity	MF	1	1
GO:0000151	1	0.92625427095843	0	4	ubiquitin ligase complex	CC	1	1
GO:0000155	1	0.992130910585934	0	2	phosphorelay sensor kinase activity	MF	1	1
GO:0000156	1	0.932145620678902	0	6	phosphorelay response regulator activity	MF	1	1
GO:0000159	1	0.930577668511815	0	4	protein phosphatase type 2A complex	CC	1	1
GO:0000160	1	0.900390022091607	0	7	phosphorelay signal transduction system	BP	1	1
GO:0000162	1	0.922695115913117	0	3	tryptophan biosynthetic process	BP	1	1
GO:0000165	1	0.948365088251701	0	3	MAPK cascade	BP	1	1
GO:0000172	1	0.935795747496282	0	2	ribonuclease MRP complex	CC	1	1
GO:0000176	1	0.991918162456141	0	1	nuclear exosome (RNase complex)	CC	1	1
GO:0000178	1	0.969205321832568	0	1	exosome (RNase complex)	CC	1	1
GO:0000183	1	0.969092905266614	0	1	chromatin silencing at rDNA	BP	1	1
GO:0000184	1	0.995379825429637	0	1	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	BP	1	1
GO:0000186	1	0.992624112446127	0	1	activation of MAPKK activity	BP	1	1
GO:0000188	1	0.981504068155234	0	2	inactivation of MAPK activity	BP	1	1
GO:0000213	1	0.940605332717965	0	2	tRNA-intron endonuclease activity	MF	1	1
GO:0000215	1	0.966833947262431	0	1	tRNA 2'-phosphotransferase activity	MF	1	1
GO:0000221	1	0.978434339421101	0	1	vacuolar proton-transporting V-type ATPase, V1 domain	CC	1	1
GO:0000226	1	0.98343284551829	0	3	microtubule cytoskeleton organization	BP	1	1
GO:0000228	1	0.882378533100104	0	7	nuclear chromosome	CC	1	1
GO:0000247	1	0.966910210408887	0	1	C-8 sterol isomerase activity	MF	1	1
GO:0000248	1	0.972884167140423	0	1	C-5 sterol desaturase activity	MF	1	1
GO:0000250	1	0.990415554445412	0	1	lanosterol synthase activity	MF	1	1
GO:0000252	1	0.971394280733144	0	1	C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity	MF	1	1
GO:0000253	1	0.971252531819311	0	1	3-keto sterol reductase activity	MF	1	1
GO:0000256	1	0.927016323246729	0	3	allantoin catabolic process	BP	1	1
GO:0000262	1	0.968397018053213	0	1	mitochondrial chromosome	CC	1	1
GO:0000266	1	0.993593089851727	0	1	mitochondrial fission	BP	1	1
GO:0000275	1	0.965623239744	0	1	mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	CC	1	1
GO:0000276	1	0.812581069061777	0	6	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	CC	1	1
GO:0000278	1	0.884767765829264	0	5	mitotic cell cycle	BP	1	1
GO:0000280	1	0.97745053032998	0	3	nuclear division	BP	1	1
GO:0000281	1	0.986492570042153	0	2	mitotic cytokinesis	BP	1	1
GO:0000282	1	0.925955607725094	0	7	cellular bud site selection	BP	1	1
GO:0000288	1	0.989389558704462	0	1	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	BP	1	1
GO:0000290	1	0.937867796873779	0	2	deadenylation-dependent decapping of nuclear-transcribed mRNA	BP	1	1
GO:0000293	1	0.976391902206246	0	2	ferric-chelate reductase activity	MF	1	1
GO:0000296	1	0.985638082255384	0	1	spermine transport	BP	1	1
GO:0000324	1	0.915695714308128	0	3	fungal-type vacuole	CC	1	1
GO:0000328	1	0.972424337398377	0	1	fungal-type vacuole lumen	CC	1	1
GO:0000329	1	0.962681235095662	0	4	fungal-type vacuole membrane	CC	1	1
GO:0000333	1	0.994428412369407	0	1	telomerase catalytic core complex	CC	1	1
GO:0000334	1	0.966193642814478	0	1	3-hydroxyanthranilate 3,4-dioxygenase activity	MF	1	1
GO:0000338	1	0.977861952324772	0	1	protein deneddylation	BP	1	1
GO:0000340	1	0.969755795295285	0	1	RNA 7-methylguanosine cap binding	MF	1	1
GO:0000350	1	0.969205321832568	0	1	generation of catalytic spliceosome for second transesterification step	BP	1	1
GO:0000372	1	0.991860069969798	0	1	Group I intron splicing	BP	1	1
GO:0000398	1	0.802597369534827	0	9	mRNA splicing, via spliceosome	BP	1	1
GO:0000399	1	0.975254399056596	0	1	cellular bud neck septin structure	CC	1	1
GO:0000413	1	0.717593155996151	0	11	protein peptidyl-prolyl isomerization	BP	1	1
GO:0000417	1	0.995379825429637	0	1	HIR complex	CC	1	1
GO:0000422	1	0.996322966716007	0	1	autophagy of mitochondrion	BP	1	1
GO:0000435	1	0.947301062700053	0	2	positive regulation of transcription from RNA polymerase II promoter by galactose	BP	1	1
GO:0000439	1	0.903423445793301	0	4	transcription factor TFIIH core complex	CC	1	1
GO:0000444	1	0.983656161694191	0	1	MIS12/MIND type complex	CC	1	1
GO:0000462	1	0.975701749766278	0	1	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP	1	1
GO:0000463	1	0.967435247831087	0	1	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP	1	1
GO:0000500	1	0.966558723494025	0	1	RNA polymerase I upstream activating factor complex	CC	1	1
GO:0000502	1	0.978834568685261	0	1	proteasome complex	CC	1	1
GO:0000709	1	0.970521908429586	0	1	meiotic joint molecule formation	BP	1	1
GO:0000723	1	0.93103289219955	0	7	telomere maintenance	BP	1	1
GO:0000724	1	0.951540455600055	0	3	double-strand break repair via homologous recombination	BP	1	1
GO:0000733	1	0.968397018053213	0	1	DNA strand renaturation	BP	1	1
GO:0000736	1	0.966368224358455	0	1	double-strand break repair via single-strand annealing, removal of nonhomologous ends	BP	1	1
GO:0000742	1	0.951021048256369	0	4	karyogamy involved in conjugation with cellular fusion	BP	1	1
GO:0000749	1	0.885118257577407	0	5	response to pheromone triggering conjugation with cellular fusion	BP	1	1
GO:0000750	1	0.872670682789368	0	7	pheromone-dependent signal transduction involved in conjugation with cellular fusion	BP	1	1
GO:0000751	1	0.967114602279783	0	1	mitotic cell cycle G1 arrest in response to pheromone	BP	1	1
GO:0000753	1	0.920044530040737	0	3	cell morphogenesis involved in conjugation with cellular fusion	BP	1	1
GO:0000754	1	0.989312705518678	0	1	adaptation of signaling pathway by response to pheromone involved in conjugation with cellular fusion	BP	1	1
GO:0000760	1	0.993430602961895	0	1	adaptation to pheromone regulating conjugation with mutual genetic exchange	BP	1	1
GO:0000770	1	0.996153955248384	0	1	peptide pheromone export	BP	1	1
GO:0000772	1	0.935008928725632	0	2	mating pheromone activity	MF	1	1
GO:0000774	1	0.967484475760694	0	1	adenyl-nucleotide exchange factor activity	MF	1	1
GO:0000775	1	0.860403428932439	0	6	chromosome, centromeric region	CC	1	1
GO:0000776	1	0.772518983682582	0	9	kinetochore	CC	1	1
GO:0000778	1	0.974646061501402	0	1	condensed nuclear chromosome kinetochore	CC	1	1
GO:0000781	1	0.966639738274515	0	1	chromosome, telomeric region	CC	1	1
GO:0000783	1	0.947714742495789	0	2	nuclear telomere cap complex	CC	1	1
GO:0000784	1	0.977118676866858	0	1	nuclear chromosome, telomeric region	CC	1	1
GO:0000786	1	0.659115340649851	0	12	nucleosome	CC	1	1
GO:0000790	1	0.734119187368004	0	14	nuclear chromatin	CC	1	1
GO:0000794	1	0.942888846079364	0	2	condensed nuclear chromosome	CC	1	1
GO:0000796	1	0.972311797911849	0	4	condensin complex	CC	1	1
GO:0000808	1	0.971701487422323	0	2	origin recognition complex	CC	1	1
GO:0000813	1	0.968561974727364	0	1	ESCRT I complex	CC	1	1
GO:0000814	1	0.966543048615894	0	1	ESCRT II complex	CC	1	1
GO:0000815	1	0.967093261114	0	1	ESCRT III complex	CC	1	1
GO:0000818	1	0.966760729472395	0	1	nuclear MIS12/MIND complex	CC	1	1
GO:0000902	1	0.780246506203119	0	15	cell morphogenesis	BP	1	1
GO:0000910	1	0.895890385287145	0	6	cytokinesis	BP	1	1
GO:0000915	1	0.996978147957042	0	1	actomyosin contractile ring assembly	BP	1	1
GO:0000920	1	0.730815356993577	0	18	septum digestion after cytokinesis	BP	1	1
GO:0000921	1	0.920026196638092	0	4	septin ring assembly	BP	1	1
GO:0000922	1	0.987950770511661	0	2	spindle pole	CC	1	1
GO:0000930	1	0.979119938316239	0	1	gamma-tubulin complex	CC	1	1
GO:0000959	1	0.991889182881513	0	1	mitochondrial RNA metabolic process	BP	1	1
GO:0000976	1	0.802032632233897	0	12	transcription regulatory region sequence-specific DNA binding	MF	1	1
GO:0001080	1	0.989427809894144	0	1	nitrogen catabolite activation of transcription from RNA polymerase II promoter	BP	1	1
GO:0001103	1	0.983398128490722	0	1	RNA polymerase II repressing transcription factor binding	MF	1	1
GO:0001164	1	0.980534408779938	0	1	RNA polymerase I CORE element sequence-specific DNA binding	MF	1	1
GO:0001165	1	0.966558723494025	0	1	RNA polymerase I upstream control element sequence-specific DNA binding	MF	1	1
GO:0001181	1	0.980534408779938	0	1	RNA polymerase I general transcription initiation factor activity	MF	1	1
GO:0001227	1	0.97101952927329	0	1	DNA-binding transcription repressor activity, RNA polymerase II-specific	MF	1	1
GO:0001228	1	0.965225523914744	0	2	DNA-binding transcription activator activity, RNA polymerase II-specific	MF	1	1
GO:0001302	1	0.990941482898411	0	2	replicative cell aging	BP	1	1
GO:0001400	1	0.973724975492657	0	1	mating projection base	CC	1	1
GO:0001401	1	0.971827903875901	0	1	mitochondrial sorting and assembly machinery complex	CC	1	1
GO:0001402	1	0.876668272761672	0	8	signal transduction involved in filamentous growth	BP	1	1
GO:0001403	1	0.927331075388853	0	5	invasive growth in response to glucose limitation	BP	1	1
GO:0001405	1	0.96630236559011	0	1	PAM complex, Tim23 associated import motor	CC	1	1
GO:0001406	1	0.962692352608269	0	2	glycerophosphodiester transmembrane transporter activity	MF	1	1
GO:0001407	1	0.962692352608269	0	2	glycerophosphodiester transmembrane transport	BP	1	1
GO:0001410	1	0.748995296328587	0	18	chlamydospore formation	BP	1	1
GO:0001411	1	0.650410965009687	0	29	hyphal tip	CC	1	1
GO:0001510	1	0.968595704885836	0	1	RNA methylation	BP	1	1
GO:0001516	1	0.981695901872627	0	1	prostaglandin biosynthetic process	BP	1	1
GO:0001558	1	0.958944900314859	0	3	regulation of cell growth	BP	1	1
GO:0001664	1	0.953088204309015	0	2	G protein-coupled receptor binding	MF	1	1
GO:0001671	1	0.889661442808401	0	4	ATPase activator activity	MF	1	1
GO:0001678	1	0.939787587543227	0	3	cellular glucose homeostasis	BP	1	1
GO:0001680	1	0.983809916345888	0	1	tRNA 3'-terminal CCA addition	BP	1	1
GO:0001682	1	0.991682604733867	0	1	tRNA 5'-leader removal	BP	1	1
GO:0001765	1	0.968869443617624	0	2	membrane raft assembly	BP	1	1
GO:0001766	1	0.954118682519287	0	2	membrane raft polarization	BP	1	1
GO:0001882	1	0.996705636553969	0	1	nucleoside binding	MF	1	1
GO:0001897	1	0.95952571822351	0	3	cytolysis by symbiont of host cells	BP	1	1
GO:0001932	1	0.976890560792752	0	1	regulation of protein phosphorylation	BP	1	1
GO:0001968	1	0.970745476065524	0	1	fibronectin binding	MF	1	1
GO:0002098	1	0.894599841000642	0	6	tRNA wobble uridine modification	BP	1	1
GO:0002161	1	0.934306929458859	0	7	aminoacyl-tRNA editing activity	MF	1	1
GO:0002666	1	0.985780596975562	0	1	positive regulation of T cell tolerance induction	BP	1	1
GO:0003678	1	0.851332738841877	0	16	DNA helicase activity	MF	1	1
GO:0003682	1	0.822397122990131	0	19	chromatin binding	MF	1	1
GO:0003684	1	0.78509107447134	0	12	damaged DNA binding	MF	1	1
GO:0003688	1	0.990519839434931	0	1	DNA replication origin binding	MF	1	1
GO:0003689	1	0.994710102560784	0	1	DNA clamp loader activity	MF	1	1
GO:0003690	1	0.782433892301281	0	9	double-stranded DNA binding	MF	1	1
GO:0003697	1	0.805314169960086	0	9	single-stranded DNA binding	MF	1	1
GO:0003712	1	0.631408213651656	0	21	transcription coregulator activity	MF	1	1
GO:0003713	1	0.882677618927903	0	5	transcription coactivator activity	MF	1	1
GO:0003714	1	0.911974303752984	0	4	transcription corepressor activity	MF	1	1
GO:0003720	1	0.966639738274515	0	1	telomerase activity	MF	1	1
