category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0005621	0.0375798614334779	1	1	1	cellular bud scar	CC	1	1
GO:0033101	0.0375798614334779	1	1	1	cellular bud membrane	CC	1	1
GO:0046373	0.0377096085446523	1	1	1	L-arabinose metabolic process	BP	1	1
GO:0046556	0.0377096085446523	1	1	1	alpha-L-arabinofuranosidase activity	MF	1	1
GO:0004743	0.0381795079470063	1	1	1	pyruvate kinase activity	MF	1	1
GO:0030955	0.0381795079470063	1	1	1	potassium ion binding	MF	1	1
GO:0016036	0.0382493808475948	1	1	1	cellular response to phosphate starvation	BP	1	1
GO:0030643	0.0382493808475948	1	1	1	cellular phosphate ion homeostasis	BP	1	1
GO:0071243	0.0382493808475948	1	1	1	cellular response to arsenic-containing substance	BP	1	1
GO:0004148	0.0382829377139631	1	1	1	dihydrolipoyl dehydrogenase activity	MF	1	1
GO:0004742	0.0385542383060574	1	1	1	dihydrolipoyllysine-residue acetyltransferase activity	MF	1	1
GO:0045254	0.0385542383060574	1	1	1	pyruvate dehydrogenase complex	CC	1	1
GO:0008707	0.0385871591881792	1	1	1	4-phytase activity	MF	1	1
GO:0033518	0.0385871591881792	1	1	1	myo-inositol hexakisphosphate dephosphorylation	BP	1	1
GO:0008336	0.0387253069258385	1	1	1	gamma-butyrobetaine dioxygenase activity	MF	1	1
GO:0050613	0.0387317802535026	1	1	1	delta14-sterol reductase activity	MF	1	1
GO:0003810	0.0387569124962829	1	1	1	protein-glutamine gamma-glutamyltransferase activity	MF	1	1
GO:0009186	0.0388304851082884	1	1	1	deoxyribonucleoside diphosphate metabolic process	BP	1	1
GO:0009263	0.0388304851082884	1	1	1	deoxyribonucleotide biosynthetic process	BP	1	1
GO:0008508	0.0388457755766508	1	1	1	bile acid:sodium symporter activity	MF	1	1
GO:0015103	0.0388457755766508	1	1	1	inorganic anion transmembrane transporter activity	MF	1	1
GO:0004618	0.0388791143165441	1	1	1	phosphoglycerate kinase activity	MF	1	1
GO:0009897	0.0388791143165441	1	1	1	external side of plasma membrane	CC	1	1
GO:0016720	0.0388791143165441	1	1	1	delta12-fatty acid dehydrogenase activity	MF	1	1
GO:0004108	0.038960867735368	1	1	1	citrate (Si)-synthase activity	MF	1	1
GO:0006101	0.038960867735368	1	1	1	citrate metabolic process	BP	1	1
GO:0044262	0.038960867735368	1	1	1	cellular carbohydrate metabolic process	BP	1	1
GO:0000248	0.0390067471766118	1	1	1	C-5 sterol desaturase activity	MF	1	1
GO:0003838	0.0390115908495342	1	1	1	sterol 24-C-methyltransferase activity	MF	1	1
GO:0005178	0.0390924011572166	1	1	1	integrin binding	MF	1	1
GO:0045916	0.0390924011572166	1	1	1	negative regulation of complement activation	BP	1	1
GO:0052085	0.0390924011572166	1	1	1	negative regulation by symbiont of host T-cell mediated immune response	BP	1	1
GO:0070051	0.0390924011572166	1	1	1	fibrinogen binding	MF	1	1
GO:0006114	0.0390925885128744	1	1	1	glycerol biosynthetic process	BP	1	1
GO:0004807	0.0390925977748957	1	1	1	triose-phosphate isomerase activity	MF	1	1
GO:0052164	0.0390926958616272	1	1	1	modulation by symbiont of defense-related host reactive oxygen species production	BP	1	1
GO:0071451	0.0390926958616272	1	1	1	cellular response to superoxide	BP	1	1
GO:0071470	0.0418374520474579	0.996311948200171	2	10	cellular response to osmotic stress	BP	1	1
GO:0019829	0.0434167810369677	0.995895811837474	2	14	cation-transporting ATPase activity	MF	1	1
GO:0006812	0.0438936360376018	0.9924735843047	3	27	cation transport	BP	1	1
GO:0043087	0.0440666012509818	0.999507005359374	1	2	regulation of GTPase activity	BP	1	1
GO:0046658	0.0518276463283714	0.994857011041702	2	10	anchored component of plasma membrane	CC	1	1
GO:0062040	0.0544123134456382	0.981476413303321	6	71	fungal biofilm matrix	CC	1	1
GO:0046873	0.055490987742258	0.994187452323034	2	11	metal ion transmembrane transporter activity	MF	1	1
GO:0035672	0.0615451884243457	0.999029508317489	1	2	oligopeptide transmembrane transport	BP	1	1
GO:0035673	0.0615451884243457	0.999029508317489	1	2	oligopeptide transmembrane transporter activity	MF	1	1
GO:0071257	0.0633061767904484	0.998972220666181	1	2	cellular response to electrical stimulus	BP	1	1
GO:0044237	0.0644485508456525	0.992658303734365	2	11	cellular metabolic process	BP	1	1
GO:0051701	0.0646708421512621	0.992618671864505	2	11	interaction with host	BP	1	1
GO:0044406	0.0652620333843121	0.986908827718143	3	26	adhesion of symbiont to host	BP	1	1
GO:0005507	0.0677595636188175	0.991956859807555	2	12	copper ion binding	MF	1	1
GO:0036164	0.0692960326676755	0.991669575743823	2	12	cell-abiotic substrate adhesion	BP	1	1
GO:0035825	0.0737183653665655	0.998598606553226	1	2	homologous recombination	BP	1	1
GO:0016279	0.0742096548371905	0.998579493267438	1	2	protein-lysine N-methyltransferase activity	MF	1	1
GO:0001406	0.0743028589351929	0.998575852036078	1	2	glycerophosphodiester transmembrane transporter activity	MF	1	1
GO:0001407	0.0743028589351929	0.998575852036078	1	2	glycerophosphodiester transmembrane transport	BP	1	1
GO:0052155	0.0748721503590909	0.998553506144273	1	2	modulation by symbiont of host cell-mediated immune response	BP	1	1
GO:0070006	0.0749804013771656	0.998549236592415	1	2	metalloaminopeptidase activity	MF	1	1
GO:0044010	0.0756569641185539	0.998522403829634	1	2	single-species biofilm formation	BP	1	1
GO:0016628	0.0758026221427717	0.998516593503575	1	2	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	MF	1	1
GO:0004367	0.0764974710765369	0.998488712508778	1	2	glycerol-3-phosphate dehydrogenase [NAD+] activity	MF	1	1
GO:0046168	0.0764974710765369	0.998488712508778	1	2	glycerol-3-phosphate catabolic process	BP	1	1
GO:0006694	0.0765593487524683	0.998486216548606	1	2	steroid biosynthetic process	BP	1	1
GO:0005385	0.0765976447060508	0.998484670730595	1	2	zinc ion transmembrane transporter activity	MF	1	1
GO:0071577	0.0765976447060508	0.998484670730595	1	2	zinc ion transmembrane transport	BP	1	1
GO:0004619	0.0766670558222862	0.998481866854514	1	2	phosphoglycerate mutase activity	MF	1	1
GO:0016407	0.0766671383474461	0.998481863519288	1	2	acetyltransferase activity	MF	1	1
GO:0001558	0.0860070059056157	0.997452623315779	1	3	regulation of cell growth	BP	1	1
GO:0004553	0.0866387048702176	0.980266215823667	3	30	hydrolase activity, hydrolyzing O-glycosyl compounds	MF	1	1
GO:0009405	0.0883669195414271	0.952136657218295	13	246	pathogenesis	BP	1	1
GO:1900432	0.0939221555354777	0.996950644333614	1	3	negative regulation of filamentous growth of a population of unicellular organisms in response to heat	BP	1	1
GO:0016747	0.0943661558582568	0.971529697390492	4	45	transferase activity, transferring acyl groups other than amino-acyl groups	MF	1	1
GO:0046983	0.0953997526079253	0.985960082050759	2	14	protein dimerization activity	MF	1	1
GO:0016616	0.0961343126771554	0.977168609179119	3	29	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	MF	1	1
GO:0009652	0.0976847916720328	0.996695451096748	1	3	thigmotropism	BP	1	1
GO:0000165	0.100112188807313	0.996525112921693	1	3	MAPK cascade	BP	1	1
GO:0008374	0.103850530809409	0.996253986999991	1	3	O-acyltransferase activity	MF	1	1
GO:0030001	0.104547508192164	0.983545844732342	2	16	metal ion transport	BP	1	1
GO:0006875	0.105035147017066	0.996165838578024	1	3	cellular metal ion homeostasis	BP	1	1
GO:0005933	0.105535716857983	0.996128266785709	1	3	cellular bud	CC	1	1
GO:0006826	0.107750818689685	0.995959691201035	1	3	iron ion transport	BP	1	1
GO:0015986	0.109493070203808	0.982409134305344	2	15	ATP synthesis coupled proton transport	BP	1	1
GO:0042123	0.109904241736723	0.995792181381493	1	3	glucanosyltransferase activity	MF	1	1
GO:0016042	0.111108483384559	0.99569694237018	1	3	lipid catabolic process	BP	1	1
GO:0006636	0.111654979029213	0.995653351289764	1	3	unsaturated fatty acid biosynthetic process	BP	1	1
GO:0046912	0.112135562140343	0.995614826213381	1	3	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	MF	1	1
GO:0030060	0.112725650580252	0.995567277536033	1	3	L-malate dehydrogenase activity	MF	1	1
GO:0003955	0.11278212670568	0.99556271256613	1	3	NAD(P)H dehydrogenase (quinone) activity	MF	1	1
GO:0005375	0.112782199748	0.995562706660508	1	3	copper ion transmembrane transporter activity	MF	1	1
GO:0035434	0.112782199748	0.995562706660508	1	3	copper ion transmembrane transport	BP	1	1
GO:0005094	0.112782569875456	0.995562676734877	1	3	Rho GDP-dissociation inhibitor activity	MF	1	1
GO:0015074	0.114534134156355	0.994313446424169	1	6	DNA integration	BP	1	1
GO:0007015	0.12388177480989	0.993966523977928	1	4	actin filament organization	BP	1	1
GO:1900442	0.129088257586815	0.976758906766356	2	18	positive regulation of filamentous growth of a population of unicellular organisms in response to neutral pH	BP	1	1
GO:0006094	0.132011919787102	0.993122819188538	1	4	gluconeogenesis	BP	1	1
GO:0019740	0.132191439569382	0.992661125034812	1	5	nitrogen utilization	BP	1	1
GO:0006090	0.132773329048063	0.993040802400574	1	4	pyruvate metabolic process	BP	1	1
GO:0015671	0.140234652278562	0.992209672947295	1	4	oxygen transport	BP	1	1
GO:0019825	0.140234652278562	0.992209672947295	1	4	oxygen binding	MF	1	1
GO:0016614	0.142126715169306	0.991990965282162	1	4	oxidoreductase activity, acting on CH-OH group of donors	MF	1	1
GO:0006108	0.144415178279397	0.991722116005785	1	4	malate metabolic process	BP	1	1
GO:0045261	0.145363843542934	0.991609276093411	1	4	proton-transporting ATP synthase complex, catalytic core F(1)	CC	1	1
GO:0051287	0.145749674281626	0.97178262313094	2	18	NAD binding	MF	1	1
GO:0045329	0.146182515410888	0.991511241959027	1	4	carnitine biosynthetic process	BP	1	1
GO:0016126	0.146589626747136	0.991462264641563	1	4	sterol biosynthetic process	BP	1	1
GO:0006796	0.146727824810323	0.991445604546525	1	4	phosphate-containing compound metabolic process	BP	1	1
GO:0005381	0.146890247931046	0.991426001866605	1	4	iron ion transmembrane transporter activity	MF	1	1
GO:0033573	0.146890247931046	0.991426001866605	1	4	high-affinity iron permease complex	CC	1	1
GO:0004749	0.146939910014081	0.991420003411512	1	4	ribose phosphate diphosphokinase activity	MF	1	1
GO:0044114	0.148928760814171	0.970665503820243	2	19	development of symbiont in host	BP	1	1
GO:0006814	0.151808649154516	0.990235880990264	1	5	sodium ion transport	BP	1	1
GO:0005089	0.152440834140878	0.989760016135083	1	6	Rho guanyl-nucleotide exchange factor activity	MF	1	1
GO:0035023	0.152440834140878	0.989760016135083	1	6	regulation of Rho protein signal transduction	BP	1	1
GO:0045121	0.154112619585167	0.989926770535434	1	5	membrane raft	CC	1	1
GO:0044182	0.158323471950039	0.918650969070563	8	153	filamentous growth of a population of unicellular organisms	BP	1	1
GO:0015299	0.159851052414963	0.989134404889033	1	5	solute:proton antiporter activity	MF	1	1
GO:0020037	0.165965400831421	0.949204765497522	3	38	heme binding	MF	1	1
GO:0030145	0.166318874657692	0.98820261324769	1	5	manganese ion binding	MF	1	1
GO:0006810	0.170419826466046	0.927161669602335	5	87	transport	BP	1	1
GO:0005506	0.172222915522148	0.946392703772956	3	38	iron ion binding	MF	1	1
GO:0046872	0.172389498465912	0.93454636448789	4	66	metal ion binding	MF	1	1
GO:0016868	0.175362710407563	0.986830210641826	1	5	intramolecular transferase activity, phosphotransferases	MF	1	1
GO:0000282	0.178785909946983	0.985364831645408	1	7	cellular bud site selection	BP	1	1
GO:0009165	0.180324078735867	0.986042556834913	1	5	nucleotide biosynthetic process	BP	1	1
GO:0042803	0.182321870680273	0.9851564005939	1	6	protein homodimerization activity	MF	1	1
GO:0030011	0.183008368737583	0.985039789396893	1	6	maintenance of cell polarity	BP	1	1
GO:1900430	0.185783001303716	0.957567850235409	2	23	positive regulation of filamentous growth of a population of unicellular organisms	BP	1	1
GO:0051666	0.192075948247355	0.983008788043735	1	7	actin cortical patch localization	BP	1	1
GO:0003993	0.197510250757484	0.982460132510231	1	6	acid phosphatase activity	MF	1	1
GO:0019346	0.21032037724434	0.979994126878773	1	6	transsulfuration	BP	1	1
GO:0046933	0.210954929736918	0.97986734308652	1	6	proton-transporting ATP synthase activity, rotational mechanism	MF	1	1
GO:0004784	0.212876402191819	0.979480746782903	1	6	superoxide dismutase activity	MF	1	1
GO:0000276	0.212923308701441	0.979471258738983	1	6	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	CC	1	1
GO:0031589	0.217258244103184	0.978014520235653	1	7	cell-substrate adhesion	BP	1	1
GO:0005737	0.223826056391053	0.874659783129218	8	157	cytoplasm	CC	1	1
GO:0070786	0.225169758905285	0.975841599725995	1	8	positive regulation of growth of unicellular organism as a thread of attached cells	BP	1	1
GO:1900436	0.226435890019571	0.941038069173069	2	26	positive regulation of filamentous growth of a population of unicellular organisms in response to starvation	BP	1	1
GO:0000750	0.227549228478753	0.975769121972984	1	7	pheromone-dependent signal transduction involved in conjugation with cellular fusion	BP	1	1
GO:0010181	0.227923354655984	0.94065203536728	2	24	FMN binding	MF	1	1
GO:1990277	0.229461434533602	0.975338587056925	1	7	parasexual conjugation with cellular fusion	BP	1	1
GO:0001411	0.231499483586487	0.938545405808958	2	29	hyphal tip	CC	1	1
GO:0015297	0.234908603729424	0.974089086906849	1	7	antiporter activity	MF	1	1
GO:0001402	0.237166785507671	0.973053211068487	1	8	signal transduction involved in filamentous growth	BP	1	1
GO:0042645	0.23777997566135	0.973416623209785	1	7	mitochondrial nucleoid	CC	1	1
GO:0034755	0.23885250481193	0.973162983439674	1	7	iron ion transmembrane transport	BP	1	1
GO:0004177	0.23968900093458	0.972964232441591	1	7	aminopeptidase activity	MF	1	1
GO:1990961	0.240749566290471	0.971781790918034	1	9	drug transmembrane export	BP	1	1
GO:0046961	0.242052061727715	0.972398357364379	1	7	proton-transporting ATPase activity, rotational mechanism	MF	1	1
GO:0071244	0.246228208815556	0.970834651147435	1	8	cellular response to carbon dioxide	BP	1	1
GO:0030246	0.251529164258714	0.969491321485485	1	8	carbohydrate binding	MF	1	1
GO:0008138	0.254837693088095	0.968635736020139	1	8	protein tyrosine/serine/threonine phosphatase activity	MF	1	1
GO:0010811	0.25792496376728	0.926693130250192	2	28	positive regulation of cell-substrate adhesion	BP	1	1
GO:0006879	0.258575608561341	0.967653142591377	1	8	cellular iron ion homeostasis	BP	1	1
GO:1900443	0.260064244239922	0.966783074815559	1	9	regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus	BP	1	1
GO:0005741	0.262659081180009	0.966560238697517	1	8	mitochondrial outer membrane	CC	1	1
GO:0004499	0.265589392309986	0.965763367824864	1	8	N,N-dimethylaniline monooxygenase activity	MF	1	1
GO:0042783	0.271631757565474	0.963156625400632	1	10	active evasion of host immune response	BP	1	1
GO:1900189	0.27245366067613	0.919604526877451	2	29	positive regulation of cell adhesion involved in single-species biofilm formation	BP	1	1
GO:0006801	0.273307568698036	0.963613712752347	1	8	superoxide metabolic process	BP	1	1
GO:0046982	0.278659164924835	0.916805300356794	2	27	protein heterodimerization activity	MF	1	1
GO:0009987	0.282279242605051	0.960462589048412	1	9	cellular process	BP	1	1
GO:0000131	0.288208762713219	0.957825383452573	1	11	incipient cellular bud site	CC	1	1
GO:0044407	0.291760921596744	0.957573959772442	1	9	single-species biofilm formation in or on host organism	BP	1	1
GO:0008270	0.293839340188962	0.801163466433411	13	316	zinc ion binding	MF	1	1
GO:0008610	0.297966968766193	0.955620175357019	1	9	lipid biosynthetic process	BP	1	1
GO:0009116	0.30062958612675	0.954766481056486	1	9	nucleoside metabolic process	BP	1	1
GO:0071852	0.304444333794343	0.953008245029697	1	10	fungal-type cell wall organization or biogenesis	BP	1	1
GO:0004806	0.309614963691688	0.951279753717625	1	10	triglyceride lipase activity	MF	1	1
GO:0005215	0.313841808601045	0.897919677267797	2	31	transporter activity	MF	1	1
GO:0045892	0.320425942814273	0.9475490339778	1	10	negative regulation of transcription, DNA-templated	BP	1	1
GO:0004190	0.322013402876317	0.946987801525364	1	10	aspartic-type endopeptidase activity	MF	1	1
GO:0000079	0.325231670493847	0.945839374988029	1	10	regulation of cyclin-dependent protein serine/threonine kinase activity	BP	1	1
GO:0050660	0.332426095911535	0.887272957312924	2	33	flavin adenine dinucleotide binding	MF	1	1
GO:0036180	0.335442397103464	0.783651653551795	9	221	filamentous growth of a population of unicellular organisms in response to biotic stimulus	BP	1	1
GO:0005096	0.341220470279269	0.93825291497367	1	14	GTPase activator activity	MF	1	1
GO:0006351	0.347651145791401	0.823605734793292	4	92	transcription, DNA-templated	BP	1	1
GO:0008237	0.361471952174262	0.930389210670177	1	13	metallopeptidase activity	MF	1	1
GO:0015078	0.368849635566246	0.927693226467125	1	12	proton transmembrane transporter activity	MF	1	1
GO:1900445	0.372740381120355	0.862347398950452	2	39	positive regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus	BP	1	1
GO:0000981	0.377394910768354	0.801283374682972	4	95	DNA-binding transcription factor activity, RNA polymerase II-specific	MF	1	1
GO:0000786	0.380754810315787	0.922493787761513	1	12	nucleosome	CC	1	1
GO:0042626	0.38530349137726	0.918181534682156	1	19	ATPase activity, coupled to transmembrane movement of substances	MF	1	1
GO:0007154	0.392147072842189	0.916401055250533	1	14	cell communication	BP	1	1
GO:0035091	0.392147072842189	0.916401055250533	1	14	phosphatidylinositol binding	MF	1	1
GO:0006633	0.398286128068441	0.913121788009458	1	15	fatty acid biosynthetic process	BP	1	1
GO:0006950	0.400528259906246	0.912861432246785	1	13	response to stress	BP	1	1
GO:0016746	0.402654484334185	0.91139500240737	1	14	transferase activity, transferring acyl groups	MF	1	1
GO:0030428	0.411748829484813	0.906167205819393	1	16	cell septum	CC	1	1
GO:0016705	0.417810809038255	0.903860556361282	1	14	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	MF	1	1
GO:0006334	0.428281136401743	0.898434509785953	1	14	nucleosome assembly	BP	1	1
GO:0007264	0.445259275418406	0.8124703598731	2	42	small GTPase mediated signal transduction	BP	1	1
GO:0044117	0.446199621669013	0.88715502104268	1	18	growth of symbiont in host	BP	1	1
GO:0001410	0.462694715707663	0.877600873478307	1	18	chlamydospore formation	BP	1	1
GO:0071280	0.464572154743999	0.876829652146938	1	17	cellular response to copper ion	BP	1	1
GO:0005347	0.467360797339379	0.875556361354351	1	16	ATP transmembrane transporter activity	MF	1	1
GO:0070783	0.470777117027327	0.872421843446984	1	19	growth of unicellular organism as a thread of attached cells	BP	1	1
GO:0036244	0.475040004772419	0.789410602548004	2	46	cellular response to neutral pH	BP	1	1
GO:0030447	0.478220940074952	0.633853230650268	14	390	filamentous growth	BP	1	1
GO:0016620	0.480015352982336	0.867406694989617	1	17	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	MF	1	1
GO:0016757	0.481299577244992	0.866231270362114	1	18	transferase activity, transferring glycosyl groups	MF	1	1
GO:0036168	0.487705855785696	0.861825774560082	1	19	filamentous growth of a population of unicellular organisms in response to heat	BP	1	1
GO:0030448	0.48868269083517	0.735692930490953	3	76	hyphal growth	BP	1	1
GO:0042025	0.49302614592197	0.704743485445355	4	109	host cell nucleus	CC	1	1
GO:0005935	0.511949330218476	0.844524428972702	1	23	cellular bud neck	CC	1	1
GO:0016787	0.522975499118176	0.677461829493058	4	103	hydrolase activity	MF	1	1
GO:0071467	0.5342942996918	0.829081712810742	1	21	cellular response to pH	BP	1	1
GO:1900231	0.537666685956713	0.826580864104332	1	21	regulation of single-species biofilm formation on inanimate substrate	BP	1	1
GO:0005634	0.537995850717631	0.593920230329398	10	289	nucleus	CC	1	1
GO:0045454	0.538151260891003	0.826553673963702	1	20	cell redox homeostasis	BP	1	1
GO:0016791	0.538867036032324	0.826019862842858	1	20	phosphatase activity	MF	1	1
GO:0006470	0.559165301808151	0.809733693624855	1	22	protein dephosphorylation	BP	1	1
GO:0000030	0.571787084536431	0.799230562243668	1	23	mannosyltransferase activity	MF	1	1
GO:0005509	0.575562915444813	0.795554972123254	1	25	calcium ion binding	MF	1	1
GO:0036178	0.579566375378334	0.697643013130948	2	55	filamentous growth of a population of unicellular organisms in response to neutral pH	BP	1	1
GO:0006629	0.582832032147147	0.789703523003122	1	24	lipid metabolic process	BP	1	1
GO:0006486	0.585932416215413	0.787057042310049	1	24	protein glycosylation	BP	1	1
GO:0050661	0.596865347450187	0.777539446200604	1	24	NADP binding	MF	1	1
GO:0071216	0.607028897312529	0.546968521052702	7	214	cellular response to biotic stimulus	BP	1	1
GO:0034599	0.6136035561792	0.66368973973816	2	57	cellular response to oxidative stress	BP	1	1
GO:0005739	0.623115553148275	0.654040395187196	2	55	mitochondrion	CC	1	1
GO:0043565	0.637033710719749	0.63913553122648	2	57	sequence-specific DNA binding	MF	1	1
GO:0016887	0.662429169077128	0.710579880905287	1	40	ATPase activity	MF	1	1
GO:0006357	0.669527909094934	0.602530626657982	2	65	regulation of transcription by RNA polymerase II	BP	1	1
GO:1900429	0.693500599878209	0.677010350336999	1	33	negative regulation of filamentous growth of a population of unicellular organisms	BP	1	1
GO:0009055	0.711766755410216	0.655402064123459	1	32	electron transfer activity	MF	1	1
GO:0003677	0.713195000572262	0.428535053301554	7	248	DNA binding	MF	1	1
GO:0003700	0.722882400996374	0.538025364002628	2	69	DNA-binding transcription factor activity	MF	1	1
GO:0034605	0.747278983258025	0.608205524624814	1	39	cellular response to heat	BP	1	1
GO:0004713	0.762738625992305	0.484590835633284	2	81	protein tyrosine kinase activity	MF	1	1
GO:0045944	0.766239239437517	0.581345577428689	1	41	positive regulation of transcription by RNA polymerase II	BP	1	1
GO:0008168	0.772319641091037	0.572993744962791	1	38	methyltransferase activity	MF	1	1
GO:0006355	0.776878696990225	0.374292042580802	5	189	regulation of transcription, DNA-templated	BP	1	1
GO:0005525	0.792375976729318	0.442549950489287	2	78	GTP binding	MF	1	1
GO:0005622	0.815255098846867	0.310475788295543	6	218	intracellular	CC	1	1
GO:0030170	0.819703424669664	0.497121467199479	1	44	pyridoxal phosphate binding	MF	1	1
GO:0031505	0.822610791594838	0.39602460631661	2	87	fungal-type cell wall organization	BP	1	1
GO:0006508	0.838670896584703	0.462861844942345	1	51	proteolysis	BP	1	1
GO:0003924	0.856151542613973	0.42994179768047	1	52	GTPase activity	MF	1	1
GO:0009267	0.858776253878886	0.275051511928519	4	177	cellular response to starvation	BP	1	1
GO:0036170	0.868061604676324	0.260569167304126	4	181	filamentous growth of a population of unicellular organisms in response to starvation	BP	1	1
GO:0035690	0.9149684498171	0.163356287077083	6	268	cellular response to drug	BP	1	1
GO:0004672	0.952807939699345	0.144542622574418	2	137	protein kinase activity	MF	1	1
GO:0006468	0.958817778134808	0.129589752230316	2	141	protein phosphorylation	BP	1	1
GO:0017111	0.959956740130616	0.172428641878972	1	102	nucleoside-triphosphatase activity	MF	1	1
