category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0008270	1	0.621024694631442	0	316	zinc ion binding	MF	1	1
GO:0016772	1	0.949145482679185	0	37	transferase activity, transferring phosphorus-containing groups	MF	1	1
GO:0000001	1	0.997050507884376	0	2	mitochondrion inheritance	BP	1	1
GO:0000002	1	0.994222424423723	0	4	mitochondrial genome maintenance	BP	1	1
GO:0000009	1	0.996861835117447	0	2	alpha-1,6-mannosyltransferase activity	MF	1	1
GO:0000011	1	0.989271238203059	0	8	vacuole inheritance	BP	1	1
GO:0000015	1	0.996871342555801	0	2	phosphopyruvate hydratase complex	CC	1	1
GO:0000023	1	0.998527345039083	0	1	maltose metabolic process	BP	1	1
GO:0000025	1	0.998527345039083	0	1	maltose catabolic process	BP	1	1
GO:0000026	1	0.992275119345729	0	5	alpha-1,2-mannosyltransferase activity	MF	1	1
GO:0000027	1	0.999331340069932	0	1	ribosomal large subunit assembly	BP	1	1
GO:0000028	1	0.998521361365317	0	1	ribosomal small subunit assembly	BP	1	1
GO:0000030	1	0.966124907499899	0	23	mannosyltransferase activity	MF	1	1
GO:0000031	1	0.995319649308975	0	3	mannosylphosphate transferase activity	MF	1	1
GO:0000032	1	0.981864512901898	0	12	cell wall mannoprotein biosynthetic process	BP	1	1
GO:0000038	1	0.998425300297956	0	1	very long-chain fatty acid metabolic process	BP	1	1
GO:0000045	1	0.998424875203809	0	1	autophagosome assembly	BP	1	1
GO:0000049	1	0.993762930008338	0	4	tRNA binding	MF	1	1
GO:0000055	1	0.998594743460493	0	1	ribosomal large subunit export from nucleus	BP	1	1
GO:0000062	1	0.996855799964146	0	2	fatty-acyl-CoA binding	MF	1	1
GO:0000070	1	0.988432745588733	0	8	mitotic sister chromatid segregation	BP	1	1
GO:0000075	1	0.997327200270607	0	2	cell cycle checkpoint	BP	1	1
GO:0000076	1	0.998847274613142	0	1	DNA replication checkpoint	BP	1	1
GO:0000077	1	0.988610516534276	0	8	DNA damage checkpoint	BP	1	1
GO:0000079	1	0.984499207974578	0	10	regulation of cyclin-dependent protein serine/threonine kinase activity	BP	1	1
GO:0000082	1	0.994051846538842	0	4	G1/S transition of mitotic cell cycle	BP	1	1
GO:0000083	1	0.99600266659861	0	3	regulation of transcription involved in G1/S transition of mitotic cell cycle	BP	1	1
GO:0000085	1	0.998655521318062	0	1	mitotic G2 phase	BP	1	1
GO:0000086	1	0.994610971996787	0	4	G2/M transition of mitotic cell cycle	BP	1	1
GO:0000087	1	0.997036927631899	0	2	mitotic M phase	BP	1	1
GO:0000089	1	0.998499843154425	0	1	mitotic metaphase	BP	1	1
GO:0000093	1	0.998499843154425	0	1	mitotic telophase	BP	1	1
GO:0000097	1	0.998915462816003	0	1	sulfur amino acid biosynthetic process	BP	1	1
GO:0000103	1	0.993800904932182	0	4	sulfate assimilation	BP	1	1
GO:0000104	1	0.996968448610371	0	2	succinate dehydrogenase activity	MF	1	1
GO:0000105	1	0.989329886223716	0	7	histidine biosynthetic process	BP	1	1
GO:0000107	1	0.998489306682167	0	1	imidazoleglycerol-phosphate synthase activity	MF	1	1
GO:0000122	1	0.973714762516769	0	18	negative regulation of transcription by RNA polymerase II	BP	1	1
GO:0000123	1	0.996857371984299	0	2	histone acetyltransferase complex	CC	1	1
GO:0000124	1	0.995504000151464	0	3	SAGA complex	CC	1	1
GO:0000128	1	0.989856948599126	0	7	flocculation	BP	1	1
GO:0000131	1	0.985422287985851	0	11	incipient cellular bud site	CC	1	1
GO:0000132	1	0.998054491187386	0	2	establishment of mitotic spindle orientation	BP	1	1
GO:0000139	1	0.996033722571483	0	3	Golgi membrane	CC	1	1
GO:0000142	1	0.993369007839881	0	6	cellular bud neck contractile ring	CC	1	1
GO:0000144	1	0.993736770924731	0	4	cellular bud neck septin ring	CC	1	1
GO:0000145	1	0.995022629837731	0	4	exocyst	CC	1	1
GO:0000147	1	0.998838310101335	0	1	actin cortical patch assembly	BP	1	1
GO:0000148	1	0.998078037855141	0	2	1,3-beta-D-glucan synthase complex	CC	1	1
GO:0000150	1	0.99560062113745	0	3	recombinase activity	MF	1	1
GO:0000151	1	0.994108644131415	0	4	ubiquitin ligase complex	CC	1	1
GO:0000154	1	0.996854312937423	0	2	rRNA modification	BP	1	1
GO:0000155	1	0.997632941493537	0	2	phosphorelay sensor kinase activity	MF	1	1
GO:0000156	1	0.992150100107698	0	6	phosphorelay response regulator activity	MF	1	1
GO:0000159	1	0.99399805401899	0	4	protein phosphatase type 2A complex	CC	1	1
GO:0000160	1	0.990585282812899	0	7	phosphorelay signal transduction system	BP	1	1
GO:0000162	1	0.995312043141429	0	3	tryptophan biosynthetic process	BP	1	1
GO:0000165	1	0.995659712950819	0	3	MAPK cascade	BP	1	1
GO:0000166	1	0.730992722124125	0	218	nucleotide binding	MF	1	1
GO:0000172	1	0.996852018722519	0	2	ribonuclease MRP complex	CC	1	1
GO:0000176	1	0.99861502889607	0	1	nuclear exosome (RNase complex)	CC	1	1
GO:0000178	1	0.998425131265195	0	1	exosome (RNase complex)	CC	1	1
GO:0000179	1	0.996854312937423	0	2	rRNA (adenine-N6,N6-)-dimethyltransferase activity	MF	1	1
GO:0000183	1	0.998425114468427	0	1	chromatin silencing at rDNA	BP	1	1
GO:0000184	1	0.998735072879509	0	1	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	BP	1	1
GO:0000186	1	0.998632582209771	0	1	activation of MAPKK activity	BP	1	1
GO:0000188	1	0.997199001645505	0	2	inactivation of MAPK activity	BP	1	1
GO:0000213	1	0.996854077891116	0	2	tRNA-intron endonuclease activity	MF	1	1
GO:0000215	1	0.998424934158743	0	1	tRNA 2'-phosphotransferase activity	MF	1	1
GO:0000221	1	0.998443163962262	0	1	vacuolar proton-transporting V-type ATPase, V1 domain	CC	1	1
GO:0000226	1	0.996085529310697	0	3	microtubule cytoskeleton organization	BP	1	1
GO:0000228	1	0.989508647677548	0	7	nuclear chromosome	CC	1	1
GO:0000247	1	0.998424939683673	0	1	C-8 sterol isomerase activity	MF	1	1
GO:0000248	1	0.998427682360278	0	1	C-5 sterol desaturase activity	MF	1	1
GO:0000250	1	0.998581950448098	0	1	lanosterol synthase activity	MF	1	1
GO:0000252	1	0.998426098328714	0	1	C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity	MF	1	1
GO:0000253	1	0.998425990918545	0	1	3-keto sterol reductase activity	MF	1	1
GO:0000256	1	0.995383409905499	0	3	allantoin catabolic process	BP	1	1
GO:0000262	1	0.998425047311722	0	1	mitochondrial chromosome	CC	1	1
GO:0000266	1	0.99865980084592	0	1	mitochondrial fission	BP	1	1
GO:0000275	1	0.998424846396557	0	1	mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	CC	1	1
GO:0000276	1	0.990580235418289	0	6	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	CC	1	1
GO:0000278	1	0.992430420288867	0	5	mitotic cell cycle	BP	1	1
GO:0000280	1	0.996255995898488	0	3	nuclear division	BP	1	1
GO:0000281	1	0.997406771863016	0	2	mitotic cytokinesis	BP	1	1
GO:0000282	1	0.991216504329154	0	7	cellular bud site selection	BP	1	1
GO:0000287	1	0.955671787402685	0	31	magnesium ion binding	MF	1	1
GO:0000288	1	0.998562012929203	0	1	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	BP	1	1
GO:0000290	1	0.996852458882181	0	2	deadenylation-dependent decapping of nuclear-transcribed mRNA	BP	1	1
GO:0000293	1	0.99708566687825	0	2	ferric-chelate reductase activity	MF	1	1
GO:0000296	1	0.998503498211286	0	1	spermine transport	BP	1	1
GO:0000324	1	0.995312328833111	0	3	fungal-type vacuole	CC	1	1
GO:0000328	1	0.998427100604246	0	1	fungal-type vacuole lumen	CC	1	1
GO:0000329	1	0.994435977208069	0	4	fungal-type vacuole membrane	CC	1	1
GO:0000333	1	0.998688246017134	0	1	telomerase catalytic core complex	CC	1	1
GO:0000334	1	0.998424887755137	0	1	3-hydroxyanthranilate 3,4-dioxygenase activity	MF	1	1
GO:0000338	1	0.998440690574692	0	1	protein deneddylation	BP	1	1
GO:0000340	1	0.998425250693621	0	1	RNA 7-methylguanosine cap binding	MF	1	1
GO:0000350	1	0.998425131265195	0	1	generation of catalytic spliceosome for second transesterification step	BP	1	1
GO:0000372	1	0.998613649598217	0	1	Group I intron splicing	BP	1	1
GO:0000398	1	0.987028702775311	0	9	mRNA splicing, via spliceosome	BP	1	1
GO:0000399	1	0.998432191007827	0	1	cellular bud neck septin structure	CC	1	1
GO:0000413	1	0.98288537213687	0	11	protein peptidyl-prolyl isomerization	BP	1	1
GO:0000417	1	0.998735072879509	0	1	HIR complex	CC	1	1
GO:0000422	1	0.998861466756194	0	1	autophagy of mitochondrion	BP	1	1
GO:0000435	1	0.996868753473829	0	2	positive regulation of transcription from RNA polymerase II promoter by galactose	BP	1	1
GO:0000439	1	0.99377338981082	0	4	transcription factor TFIIH core complex	CC	1	1
GO:0000444	1	0.99848054164994	0	1	MIS12/MIND type complex	CC	1	1
GO:0000462	1	0.998433359138138	0	1	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP	1	1
GO:0000463	1	0.998424977708872	0	1	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP	1	1
GO:0000469	1	0.998425157921866	0	1	cleavage involved in rRNA processing	BP	1	1
GO:0000500	1	0.998424914216515	0	1	RNA polymerase I upstream activating factor complex	CC	1	1
GO:0000502	1	0.998445043486493	0	1	proteasome complex	CC	1	1
GO:0000709	1	0.998425544448696	0	1	meiotic joint molecule formation	BP	1	1
GO:0000723	1	0.990260698695761	0	7	telomere maintenance	BP	1	1
GO:0000724	1	0.995692165266761	0	3	double-strand break repair via homologous recombination	BP	1	1
GO:0000733	1	0.998425047311722	0	1	DNA strand renaturation	BP	1	1
GO:0000736	1	0.998424900410125	0	1	double-strand break repair via single-strand annealing, removal of nonhomologous ends	BP	1	1
GO:0000742	1	0.994151638645269	0	4	karyogamy involved in conjugation with cellular fusion	BP	1	1
GO:0000749	1	0.992252946373813	0	5	response to pheromone triggering conjugation with cellular fusion	BP	1	1
GO:0000750	1	0.989573029042295	0	7	pheromone-dependent signal transduction involved in conjugation with cellular fusion	BP	1	1
GO:0000751	1	0.998424954488888	0	1	mitotic cell cycle G1 arrest in response to pheromone	BP	1	1
GO:0000753	1	0.995296592133053	0	3	cell morphogenesis involved in conjugation with cellular fusion	BP	1	1
GO:0000754	1	0.998560595143615	0	1	adaptation of signaling pathway by response to pheromone involved in conjugation with cellular fusion	BP	1	1
GO:0000760	1	0.998654905302341	0	1	adaptation to pheromone regulating conjugation with mutual genetic exchange	BP	1	1
GO:0000770	1	0.998832404484545	0	1	peptide pheromone export	BP	1	1
GO:0000772	1	0.996851955207238	0	2	mating pheromone activity	MF	1	1
GO:0000774	1	0.998424981273116	0	1	adenyl-nucleotide exchange factor activity	MF	1	1
GO:0000775	1	0.990690891509467	0	6	chromosome, centromeric region	CC	1	1
GO:0000776	1	0.986119776493023	0	9	kinetochore	CC	1	1
GO:0000778	1	0.99843077383769	0	1	condensed nuclear chromosome kinetochore	CC	1	1
GO:0000781	1	0.998424920087266	0	1	chromosome, telomeric region	CC	1	1
GO:0000783	1	0.996886017052058	0	2	nuclear telomere cap complex	CC	1	1
GO:0000784	1	0.998437829232581	0	1	nuclear chromosome, telomeric region	CC	1	1
GO:0000786	1	0.981234443967428	0	12	nucleosome	CC	1	1
GO:0000790	1	0.97909096050946	0	14	nuclear chromatin	CC	1	1
GO:0000794	1	0.996853823923313	0	2	condensed nuclear chromosome	CC	1	1
GO:0000796	1	0.994775704432568	0	4	condensin complex	CC	1	1
GO:0000808	1	0.997073405499573	0	2	origin recognition complex	CC	1	1
GO:0000813	1	0.998425059529969	0	1	ESCRT I complex	CC	1	1
GO:0000814	1	0.998424913080578	0	1	ESCRT II complex	CC	1	1
GO:0000815	1	0.998424952943172	0	1	ESCRT III complex	CC	1	1
GO:0000818	1	0.998424928854043	0	1	nuclear MIS12/MIND complex	CC	1	1
GO:0000902	1	0.978555432570508	0	15	cell morphogenesis	BP	1	1
GO:0000906	1	0.998424882988056	0	1	6,7-dimethyl-8-ribityllumazine synthase activity	MF	1	1
GO:0000910	1	0.991408422543198	0	6	cytokinesis	BP	1	1
GO:0000915	1	0.998974088692127	0	1	actomyosin contractile ring assembly	BP	1	1
GO:0000920	1	0.97585118226823	0	18	septum digestion after cytokinesis	BP	1	1
GO:0000921	1	0.994170078936001	0	4	septin ring assembly	BP	1	1
GO:0000922	1	0.997344329832858	0	2	spindle pole	CC	1	1
GO:0000930	1	0.998446463379314	0	1	gamma-tubulin complex	CC	1	1
GO:0000959	1	0.99861433969028	0	1	mitochondrial RNA metabolic process	BP	1	1
GO:0000976	1	0.982384526874941	0	12	transcription regulatory region sequence-specific DNA binding	MF	1	1
GO:0000981	1	0.874115528605719	0	95	DNA-binding transcription factor activity, RNA polymerase II-specific	MF	1	1
GO:0001080	1	0.998562722364807	0	1	nitrogen catabolite activation of transcription from RNA polymerase II promoter	BP	1	1
GO:0001103	1	0.998477929981879	0	1	RNA polymerase II repressing transcription factor binding	MF	1	1
GO:0001164	1	0.998454586307376	0	1	RNA polymerase I CORE element sequence-specific DNA binding	MF	1	1
GO:0001165	1	0.998424914216515	0	1	RNA polymerase I upstream control element sequence-specific DNA binding	MF	1	1
GO:0001181	1	0.998454586307376	0	1	RNA polymerase I general transcription initiation factor activity	MF	1	1
GO:0001227	1	0.998425829423174	0	1	DNA-binding transcription repressor activity, RNA polymerase II-specific	MF	1	1
GO:0001228	1	0.996946128672617	0	2	DNA-binding transcription activator activity, RNA polymerase II-specific	MF	1	1
GO:0001302	1	0.997580293804804	0	2	replicative cell aging	BP	1	1
GO:0001400	1	0.998428979393077	0	1	mating projection base	CC	1	1
GO:0001401	1	0.998426471589784	0	1	mitochondrial sorting and assembly machinery complex	CC	1	1
GO:0001402	1	0.988743282393393	0	8	signal transduction involved in filamentous growth	BP	1	1
GO:0001403	1	0.992934508209055	0	5	invasive growth in response to glucose limitation	BP	1	1
GO:0001405	1	0.998424895636431	0	1	PAM complex, Tim23 associated import motor	CC	1	1
GO:0001406	1	0.996920120069906	0	2	glycerophosphodiester transmembrane transporter activity	MF	1	1
GO:0001407	1	0.996920120069906	0	2	glycerophosphodiester transmembrane transport	BP	1	1
GO:0001410	1	0.974514741533721	0	18	chlamydospore formation	BP	1	1
GO:0001411	1	0.961087138240501	0	29	hyphal tip	CC	1	1
GO:0001510	1	0.998425062168993	0	1	RNA methylation	BP	1	1
GO:0001516	1	0.99846282750182	0	1	prostaglandin biosynthetic process	BP	1	1
GO:0001522	1	0.986269737735911	0	9	pseudouridine synthesis	BP	1	1
GO:0001558	1	0.996077880963136	0	3	regulation of cell growth	BP	1	1
GO:0001664	1	0.996872028969233	0	2	G protein-coupled receptor binding	MF	1	1
GO:0001671	1	0.993742330038884	0	4	ATPase activator activity	MF	1	1
GO:0001678	1	0.99535572790185	0	3	cellular glucose homeostasis	BP	1	1
GO:0001680	1	0.998482138644679	0	1	tRNA 3'-terminal CCA addition	BP	1	1
GO:0001682	1	0.998609491374474	0	1	tRNA 5'-leader removal	BP	1	1
GO:0001765	1	0.997000893054682	0	2	membrane raft assembly	BP	1	1
GO:0001766	1	0.99688661707503	0	2	membrane raft polarization	BP	1	1
GO:0001882	1	0.998927253132254	0	1	nucleoside binding	MF	1	1
GO:0001897	1	0.995690054481284	0	3	cytolysis by symbiont of host cells	BP	1	1
GO:0001932	1	0.998437025619307	0	1	regulation of protein phosphorylation	BP	1	1
GO:0001968	1	0.99842566266602	0	1	fibronectin binding	MF	1	1
GO:0002098	1	0.991221344276249	0	6	tRNA wobble uridine modification	BP	1	1
GO:0002161	1	0.990796134981393	0	7	aminoacyl-tRNA editing activity	MF	1	1
GO:0002666	1	0.998505350493789	0	1	positive regulation of T cell tolerance induction	BP	1	1
GO:0003333	1	0.979014959542947	0	14	amino acid transmembrane transport	BP	1	1
GO:0003676	1	0.702452315618313	0	240	nucleic acid binding	MF	1	1
GO:0003677	1	0.699146201630704	0	248	DNA binding	MF	1	1
GO:0003678	1	0.977874045351103	0	16	DNA helicase activity	MF	1	1
GO:0003682	1	0.974424183194826	0	19	chromatin binding	MF	1	1
GO:0003684	1	0.98227762329734	0	12	damaged DNA binding	MF	1	1
GO:0003688	1	0.998584087823086	0	1	DNA replication origin binding	MF	1	1
GO:0003689	1	0.998699688578835	0	1	DNA clamp loader activity	MF	1	1
GO:0003690	1	0.986169934056273	0	9	double-stranded DNA binding	MF	1	1
GO:0003697	1	0.986606118211434	0	9	single-stranded DNA binding	MF	1	1
GO:0003700	1	0.900831112075765	0	69	DNA-binding transcription factor activity	MF	1	1
GO:0003712	1	0.970136273650311	0	21	transcription coregulator activity	MF	1	1
GO:0003713	1	0.992474884401723	0	5	transcription coactivator activity	MF	1	1
GO:0003714	1	0.993985183267638	0	4	transcription corepressor activity	MF	1	1
GO:0003720	1	0.998424920087266	0	1	telomerase activity	MF	1	1
GO:0003721	1	0.998688246017134	0	1	telomerase RNA reverse transcriptase activity	MF	1	1
GO:0003723	1	0.872506808330044	0	91	RNA binding	MF	1	1
GO:0003724	1	0.99870865334054	0	1	RNA helicase activity	MF	1	1
GO:0003725	1	0.993834128252911	0	4	double-stranded RNA binding	MF	1	1
GO:0003729	1	0.995289463600093	0	3	mRNA binding	MF	1	1
GO:0003735	1	0.82250346902267	0	122	structural constituent of ribosome	MF	1	1
GO:0003743	1	0.978984013859414	0	14	translation initiation factor activity	MF	1	1
GO:0003746	1	0.986688287322448	0	9	translation elongation factor activity	MF	1	1
GO:0003747	1	0.99229704182088	0	5	translation release factor activity	MF	1	1
GO:0003755	1	0.97669640847338	0	15	peptidyl-prolyl cis-trans isomerase activity	MF	1	1
GO:0003756	1	0.996941715682623	0	2	protein disulfide isomerase activity	MF	1	1
GO:0003774	1	0.996882550003435	0	3	motor activity	MF	1	1
GO:0003777	1	0.98953454209081	0	8	microtubule motor activity	MF	1	1
GO:0003779	1	0.981541919253849	0	13	actin binding	MF	1	1
GO:0003810	1	0.998434650032247	0	1	protein-glutamine gamma-glutamyltransferase activity	MF	1	1
GO:0003824	1	0.606724715899595	0	319	catalytic activity	MF	1	1
GO:0003825	1	0.998443424862	0	1	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity	MF	1	1
GO:0003838	1	0.998427544394076	0	1	sterol 24-C-methyltransferase activity	MF	1	1
GO:0003839	1	0.998425016273998	0	1	gamma-glutamylcyclotransferase activity	MF	1	1
GO:0003841	1	0.996924345526557	0	2	1-acylglycerol-3-phosphate O-acyltransferase activity	MF	1	1
GO:0003842	1	0.998487059464951	0	1	1-pyrroline-5-carboxylate dehydrogenase activity	MF	1	1
GO:0003843	1	0.998078037855141	0	2	1,3-beta-D-glucan synthase activity	MF	1	1
GO:0003848	1	0.998624575314435	0	1	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	MF	1	1
GO:0003849	1	0.995345697653464	0	3	3-deoxy-7-phosphoheptulonate synthase activity	MF	1	1
GO:0003852	1	0.996976355765792	0	2	2-isopropylmalate synthase activity	MF	1	1
GO:0003854	1	0.998426098328714	0	1	3-beta-hydroxy-delta5-steroid dehydrogenase activity	MF	1	1
GO:0003855	1	0.997098919432494	0	2	3-dehydroquinate dehydratase activity	MF	1	1
GO:0003861	1	0.998613649598217	0	1	3-isopropylmalate dehydratase activity	MF	1	1
GO:0003862	1	0.998427898982106	0	1	3-isopropylmalate dehydrogenase activity	MF	1	1
GO:0003864	1	0.998425358210424	0	1	3-methyl-2-oxobutanoate hydroxymethyltransferase activity	MF	1	1
GO:0003867	1	0.996892295774512	0	2	4-aminobutyrate transaminase activity	MF	1	1
GO:0003868	1	0.99844165068277	0	1	4-hydroxyphenylpyruvate dioxygenase activity	MF	1	1
GO:0003870	1	0.9984810715156	0	1	5-aminolevulinate synthase activity	MF	1	1
GO:0003871	1	0.998608795548687	0	1	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	MF	1	1
GO:0003872	1	0.997456585137167	0	2	6-phosphofructokinase activity	MF	1	1
GO:0003873	1	0.994055041734486	0	4	6-phosphofructo-2-kinase activity	MF	1	1
GO:0003876	1	0.998594035370444	0	1	AMP deaminase activity	MF	1	1
GO:0003877	1	0.998425287148395	0	1	ATP adenylyltransferase activity	MF	1	1
GO:0003879	1	0.998425173295295	0	1	ATP phosphoribosyltransferase activity	MF	1	1
GO:0003883	1	0.9984810715156	0	1	CTP synthase activity	MF	1	1
GO:0003885	1	0.998471928341125	0	1	D-arabinono-1,4-lactone oxidase activity	MF	1	1
GO:0003887	1	0.986506357209432	0	11	DNA-directed DNA polymerase activity	MF	1	1
GO:0003896	1	0.996902547881658	0	2	DNA primase activity	MF	1	1
GO:0003899	1	0.961872799430115	0	27	DNA-directed 5'-3' RNA polymerase activity	MF	1	1
GO:0003906	1	0.998432615065677	0	1	DNA-(apurinic or apyrimidinic site) endonuclease activity	MF	1	1
GO:0003909	1	0.998713297328963	0	1	DNA ligase activity	MF	1	1
GO:0003910	1	0.997310961273565	0	2	DNA ligase (ATP) activity	MF	1	1
GO:0003913	1	0.998470966115581	0	1	DNA photolyase activity	MF	1	1
GO:0003916	1	0.998509733529978	0	1	DNA topoisomerase activity	MF	1	1
GO:0003917	1	0.997135343163438	0	2	DNA topoisomerase type I activity	MF	1	1
GO:0003918	1	0.997531802997431	0	2	DNA topoisomerase type II (ATP-hydrolyzing) activity	MF	1	1
GO:0003922	1	0.998459527426429	0	1	GMP synthase (glutamine-hydrolyzing) activity	MF	1	1
GO:0003924	1	0.924454563448819	0	52	GTPase activity	MF	1	1
GO:0003934	1	0.998425031361319	0	1	GTP cyclohydrolase I activity	MF	1	1
GO:0003935	1	0.998425891466071	0	1	GTP cyclohydrolase II activity	MF	1	1
GO:0003937	1	0.998489306682167	0	1	IMP cyclohydrolase activity	MF	1	1
GO:0003938	1	0.998456426231753	0	1	IMP dehydrogenase activity	MF	1	1
GO:0003942	1	0.997090794335385	0	2	N-acetyl-gamma-glutamyl-phosphate reductase activity	MF	1	1
GO:0003949	1	0.998425049665669	0	1	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity	MF	1	1
GO:0003950	1	0.998424934158743	0	1	NAD+ ADP-ribosyltransferase activity	MF	1	1
GO:0003951	1	0.996909484744514	0	2	NAD+ kinase activity	MF	1	1
GO:0003952	1	0.998572682470024	0	1	NAD+ synthase (glutamine-hydrolyzing) activity	MF	1	1
GO:0003954	1	0.996851827960106	0	2	NADH dehydrogenase activity	MF	1	1
GO:0003955	1	0.995281078515766	0	3	NAD(P)H dehydrogenase (quinone) activity	MF	1	1
GO:0003958	1	0.998547222937454	0	1	NADPH-hemoprotein reductase activity	MF	1	1
GO:0003961	1	0.99843482033605	0	1	O-acetylhomoserine aminocarboxypropyltransferase activity	MF	1	1
GO:0003964	1	0.998688246017134	0	1	RNA-directed DNA polymerase activity	MF	1	1
GO:0003968	1	0.998464116620252	0	1	RNA-directed 5'-3' RNA polymerase activity	MF	1	1
GO:0003972	1	0.998649934659149	0	1	RNA ligase (ATP) activity	MF	1	1
GO:0003977	1	0.998443954216536	0	1	UDP-N-acetylglucosamine diphosphorylase activity	MF	1	1
GO:0003978	1	0.998561303849876	0	1	UDP-glucose 4-epimerase activity	MF	1	1
GO:0003980	1	0.998948175669236	0	1	UDP-glucose:glycoprotein glucosyltransferase activity	MF	1	1
GO:0003983	1	0.998449187040339	0	1	UTP:glucose-1-phosphate uridylyltransferase activity	MF	1	1
GO:0003984	1	0.996970125810783	0	2	acetolactate synthase activity	MF	1	1
GO:0003986	1	0.998457183208269	0	1	acetyl-CoA hydrolase activity	MF	1	1
GO:0003987	1	0.99708926385424	0	2	acetate-CoA ligase activity	MF	1	1
GO:0003989	1	0.99914994886887	0	1	acetyl-CoA carboxylase activity	MF	1	1
GO:0003991	1	0.998662220977066	0	1	acetylglutamate kinase activity	MF	1	1
GO:0003993	1	0.991096002505295	0	6	acid phosphatase activity	MF	1	1
GO:0003994	1	0.997250563748053	0	2	aconitate hydratase activity	MF	1	1
GO:0003995	1	0.994141368220873	0	4	acyl-CoA dehydrogenase activity	MF	1	1
GO:0003997	1	0.99570041586535	0	3	acyl-CoA oxidase activity	MF	1	1
